tinh,huyen,xa,diaban,hoso,m5b2c1,m5b2c1a,m5b2c2,m5b2c3
101,5,11.0,7,15,321.0,,90.0,0.0
101,5,11.0,7,15,318.0,,40.0,0.0
101,5,11.0,7,15,317.0,,130.0,0.0
101,5,11.0,7,15,305.0,,300.0,0.0
101,5,11.0,7,15,310.0,,30.0,0.0
101,5,11.0,7,15,325.0,,2640.0,0.0
101,5,11.0,7,15,304.0,,100.0,0.0
101,5,11.0,7,15,331.0,,34.0,0.0
101,5,11.0,7,15,309.0,,250.0,0.0
101,5,11.0,7,15,328.0,,4000.0,0.0
101,5,11.0,7,15,319.0,,140.0,0.0
101,5,11.0,7,15,301.0,,350.0,0.0
101,5,11.0,7,15,314.0,,50.0,0.0
101,5,11.0,7,15,306.0,,170.0,0.0
101,5,17.0,18,13,325.0,,550.0,0.0
101,5,17.0,18,13,312.0,,40.0,0.0
101,5,17.0,18,13,308.0,,40.0,0.0
101,5,17.0,18,13,302.0,,290.0,0.0
101,5,17.0,18,13,306.0,,75.0,0.0
101,5,17.0,18,13,399.0,,540.0,0.0
101,5,17.0,18,13,304.0,,40.0,0.0
101,5,17.0,18,13,317.0,,105.0,0.0
101,5,17.0,18,13,310.0,,15.0,0.0
101,5,17.0,18,13,314.0,,5.0,0.0
101,5,17.0,18,13,333.0,,70.0,0.0
101,5,17.0,18,14,304.0,,50.0,0.0
101,5,17.0,18,14,312.0,,120.0,0.0
101,5,17.0,18,14,319.0,,200.0,0.0
101,5,17.0,18,14,306.0,,100.0,0.0
101,5,17.0,18,14,301.0,,250.0,0.0
101,5,17.0,18,14,320.0,,100.0,0.0
101,5,17.0,18,14,399.0,,490.0,0.0
101,5,17.0,18,14,317.0,,380.0,0.0
101,5,17.0,18,14,321.0,,100.0,0.0
101,5,17.0,18,14,311.0,,60.0,0.0
101,5,17.0,18,14,308.0,,60.0,0.0
101,5,17.0,18,14,302.0,,370.0,0.0
101,5,17.0,18,14,310.0,,140.0,0.0
101,5,17.0,18,14,325.0,,500.0,0.0
101,5,17.0,18,14,307.0,,120.0,0.0
101,5,17.0,18,14,331.0,,200.0,0.0
101,5,17.0,18,14,333.0,,250.0,0.0
101,5,17.0,18,19,310.0,,200.0,0.0
101,5,17.0,18,19,326.0,,600.0,0.0
101,5,17.0,18,19,307.0,,500.0,0.0
101,5,17.0,18,19,302.0,,850.0,0.0
101,5,17.0,18,19,311.0,,200.0,0.0
101,5,17.0,18,19,317.0,,400.0,0.0
101,5,17.0,18,19,306.0,,250.0,0.0
101,5,17.0,18,19,331.0,,600.0,0.0
101,5,17.0,18,19,399.0,,4500.0,0.0
101,5,17.0,18,19,304.0,,150.0,0.0
101,5,17.0,18,19,301.0,,300.0,0.0
101,5,17.0,18,19,333.0,,200.0,0.0
101,5,17.0,18,19,308.0,,900.0,0.0
101,5,17.0,18,19,312.0,,100.0,0.0
101,5,17.0,18,19,321.0,,100.0,0.0
101,5,17.0,18,19,325.0,,4600.0,0.0
101,5,17.0,18,19,320.0,,300.0,0.0
101,5,17.0,18,19,319.0,,400.0,0.0
101,5,25.0,12,13,309.0,,410.0,0.0
101,5,25.0,12,13,306.0,,311.0,0.0
101,5,25.0,12,13,304.0,,150.0,0.0
101,5,25.0,12,13,319.0,,422.0,0.0
101,5,25.0,12,13,321.0,,330.0,0.0
101,5,25.0,12,13,302.0,,3640.0,0.0
101,5,25.0,12,13,320.0,,400.0,0.0
101,5,25.0,12,13,331.0,,780.0,0.0
101,5,25.0,12,13,317.0,,660.0,0.0
101,5,25.0,12,13,307.0,,550.0,0.0
101,5,25.0,12,13,325.0,,3362.0,0.0
101,5,25.0,12,13,301.0,,600.0,0.0
101,5,25.0,12,13,311.0,,220.0,0.0
101,5,25.0,12,13,308.0,,2020.0,0.0
101,5,25.0,12,13,314.0,,195.0,0.0
101,5,25.0,12,13,310.0,,167.0,0.0
101,5,25.0,12,13,305.0,,266.0,0.0
101,5,25.0,12,13,399.0,,3300.0,0.0
101,5,25.0,12,14,317.0,,166.0,0.0
101,5,25.0,12,14,309.0,,262.0,0.0
101,5,25.0,12,14,307.0,,410.0,0.0
101,5,25.0,12,14,306.0,,100.0,0.0
101,5,25.0,12,14,399.0,,2910.0,0.0
101,5,25.0,12,14,301.0,,500.0,0.0
101,5,25.0,12,14,325.0,,2950.0,0.0
101,5,25.0,12,14,321.0,,260.0,0.0
101,5,25.0,12,14,320.0,,473.0,0.0
101,5,25.0,12,14,305.0,,282.0,0.0
101,5,25.0,12,14,302.0,,3205.0,0.0
101,5,25.0,12,14,319.0,,420.0,0.0
101,5,25.0,12,14,312.0,,65.0,0.0
101,5,25.0,12,14,308.0,,1876.0,0.0
101,5,25.0,12,14,310.0,,100.0,0.0
101,5,25.0,12,14,333.0,,470.0,0.0
101,5,25.0,12,15,305.0,,260.0,0.0
101,5,25.0,12,15,304.0,,132.0,0.0
101,5,25.0,12,15,307.0,,460.0,0.0
101,5,25.0,12,15,310.0,,100.0,0.0
101,5,25.0,12,15,301.0,,500.0,0.0
101,5,25.0,12,15,331.0,,210.0,0.0
101,5,25.0,12,15,333.0,,462.0,0.0
101,5,25.0,12,15,317.0,,166.0,0.0
101,5,25.0,12,15,308.0,,1810.0,0.0
101,5,25.0,12,15,306.0,,110.0,0.0
101,5,25.0,12,15,399.0,,2900.0,0.0
101,5,25.0,12,15,302.0,,3145.0,0.0
101,5,25.0,12,15,321.0,,255.0,0.0
101,5,25.0,12,15,309.0,,230.0,0.0
101,5,25.0,12,15,320.0,,460.0,0.0
101,5,25.0,12,15,325.0,,2950.0,0.0
101,5,25.0,12,15,319.0,,410.0,0.0
101,5,33.0,12,14,321.0,,80.0,0.0
101,5,33.0,12,14,308.0,,500.0,0.0
101,5,33.0,12,14,304.0,,90.0,0.0
101,5,33.0,12,14,312.0,,120.0,0.0
101,5,33.0,12,14,333.0,,200.0,0.0
101,5,33.0,12,14,302.0,,1470.0,0.0
101,5,33.0,12,14,301.0,,500.0,0.0
101,5,33.0,12,14,306.0,,130.0,0.0
101,5,33.0,12,14,326.0,,540.0,0.0
101,5,33.0,12,14,310.0,,70.0,0.0
101,5,33.0,12,14,322.0,,110.0,0.0
101,5,33.0,12,14,315.0,,30.0,0.0
101,5,33.0,12,14,319.0,,260.0,0.0
101,5,33.0,12,14,314.0,,75.0,0.0
101,5,33.0,12,14,331.0,,50.0,0.0
101,5,33.0,12,14,324.0,,320.0,0.0
101,5,33.0,12,14,325.0,,1872.0,0.0
101,5,33.0,12,14,320.0,,150.0,0.0
101,5,33.0,12,14,307.0,,960.0,0.0
101,5,33.0,12,14,318.0,,77.0,0.0
101,5,33.0,12,14,399.0,,1872.0,0.0
101,5,33.0,12,14,330.0,,100.0,0.0
101,5,33.0,12,14,309.0,,450.0,0.0
101,5,33.0,12,14,317.0,,140.0,0.0
101,5,33.0,12,15,333.0,,400.0,0.0
101,5,33.0,12,15,305.0,,100.0,0.0
101,5,33.0,12,15,304.0,,150.0,0.0
101,5,33.0,12,15,399.0,,1960.0,0.0
101,5,33.0,12,15,324.0,,140.0,0.0
101,5,33.0,12,15,302.0,,2260.0,0.0
101,5,33.0,12,15,319.0,,130.0,0.0
101,5,33.0,12,15,313.0,,100.0,0.0
101,5,33.0,12,15,331.0,,780.0,0.0
101,5,33.0,12,15,317.0,,280.0,0.0
101,5,33.0,12,15,325.0,,1960.0,0.0
101,5,33.0,12,15,309.0,,270.0,0.0
101,5,33.0,12,15,308.0,,560.0,0.0
101,5,33.0,12,15,320.0,,310.0,0.0
101,5,33.0,12,15,306.0,,140.0,0.0
101,5,33.0,12,15,301.0,,450.0,0.0
101,5,33.0,12,15,310.0,,50.0,0.0
101,5,33.0,12,15,307.0,,800.0,0.0
101,5,33.0,12,24,306.0,,350.0,0.0
101,5,33.0,12,24,318.0,,50.0,0.0
101,5,33.0,12,24,321.0,,240.0,0.0
101,5,33.0,12,24,307.0,,2400.0,0.0
101,5,33.0,12,24,331.0,,130.0,0.0
101,5,33.0,12,24,319.0,,370.0,0.0
101,5,33.0,12,24,399.0,,1848.0,0.0
101,5,33.0,12,24,325.0,,1848.0,0.0
101,5,33.0,12,24,304.0,,150.0,0.0
101,5,33.0,12,24,303.0,,100.0,0.0
101,5,33.0,12,24,333.0,,360.0,0.0
101,5,33.0,12,24,301.0,,1200.0,0.0
101,5,33.0,12,24,322.0,,123.0,0.0
101,5,33.0,12,24,317.0,,300.0,0.0
101,5,33.0,12,24,324.0,,170.0,0.0
101,5,33.0,12,24,310.0,,50.0,0.0
101,5,33.0,12,24,314.0,,200.0,0.0
101,5,33.0,12,24,308.0,,1500.0,0.0
101,5,33.0,12,24,309.0,,470.0,0.0
101,5,33.0,12,24,311.0,,260.0,0.0
101,5,33.0,12,24,320.0,,535.0,0.0
101,5,33.0,12,24,302.0,,5200.0,0.0
101,5,35.0,16,14,325.0,,4500.0,0.0
101,5,35.0,16,14,324.0,,83.0,0.0
101,5,35.0,16,14,322.0,,130.0,0.0
101,5,35.0,16,14,308.0,,738.0,0.0
101,5,35.0,16,14,312.0,,149.0,0.0
101,5,35.0,16,14,304.0,,172.0,0.0
101,5,35.0,16,14,307.0,,474.0,0.0
101,5,35.0,16,14,320.0,,241.0,0.0
101,5,35.0,16,14,302.0,,2030.0,0.0
101,5,35.0,16,14,301.0,,326.0,0.0
101,5,35.0,16,14,330.0,,366.0,0.0
101,5,35.0,16,14,305.0,,344.0,0.0
101,5,35.0,16,14,326.0,,133.0,0.0
101,5,35.0,16,14,310.0,,58.0,0.0
101,5,35.0,16,14,306.0,,73.0,0.0
101,5,35.0,16,14,399.0,,4440.0,0.0
101,5,35.0,16,14,309.0,,160.0,0.0
101,5,35.0,16,14,319.0,,154.0,0.0
101,5,35.0,16,15,312.0,,271.0,0.0
101,5,35.0,16,15,304.0,,176.0,0.0
101,5,35.0,16,15,319.0,,133.0,0.0
101,5,35.0,16,15,326.0,,206.0,0.0
101,5,35.0,16,15,309.0,,290.0,0.0
101,5,35.0,16,15,302.0,,1720.0,0.0
101,5,35.0,16,15,321.0,,563.0,0.0
101,5,35.0,16,15,306.0,,57.0,0.0
101,5,35.0,16,15,301.0,,194.0,0.0
101,5,35.0,16,15,320.0,,250.0,0.0
101,5,35.0,16,15,308.0,,464.0,0.0
101,5,35.0,16,15,314.0,,192.0,0.0
101,5,35.0,16,15,325.0,,4590.0,0.0
101,5,35.0,16,15,331.0,,189.0,0.0
101,5,35.0,16,15,307.0,,310.0,0.0
101,5,35.0,16,15,305.0,,208.0,0.0
101,5,35.0,16,15,399.0,,4530.0,0.0
101,5,35.0,16,15,330.0,,227.0,0.0
101,5,35.0,16,15,318.0,,68.0,0.0
101,5,35.0,16,15,310.0,,142.0,0.0
101,5,35.0,16,15,322.0,,130.0,0.0
101,5,35.0,16,15,311.0,,168.0,0.0
101,5,35.0,16,19,318.0,,87.0,0.0
101,5,35.0,16,19,314.0,,210.0,0.0
101,5,35.0,16,19,307.0,,513.0,0.0
101,5,35.0,16,19,308.0,,1700.0,0.0
101,5,35.0,16,19,326.0,,206.0,0.0
101,5,35.0,16,19,325.0,,1406.0,0.0
101,5,35.0,16,19,305.0,,183.0,0.0
101,5,35.0,16,19,310.0,,129.0,0.0
101,5,35.0,16,19,320.0,,172.0,0.0
101,5,35.0,16,19,331.0,,780.0,0.0
101,5,35.0,16,19,322.0,,75.0,0.0
101,5,35.0,16,19,309.0,,347.0,0.0
101,5,35.0,16,19,301.0,,353.0,0.0
101,5,35.0,16,19,399.0,,1320.0,0.0
101,5,35.0,16,19,311.0,,158.0,0.0
101,5,35.0,16,19,304.0,,125.0,0.0
101,5,35.0,16,19,313.0,,56.0,0.0
101,5,35.0,16,19,302.0,,2970.0,0.0
101,5,35.0,16,19,306.0,,64.0,0.0
101,5,35.0,16,19,303.0,,86.0,0.0
101,5,35.0,16,19,321.0,,208.0,0.0
101,6,1.0,10,13,308.0,,120.0,0.0
101,6,1.0,10,13,319.0,,30.0,0.0
101,6,1.0,10,13,306.0,,120.0,0.0
101,6,1.0,10,13,315.0,,20.0,0.0
101,6,1.0,10,13,317.0,,50.0,0.0
101,6,1.0,10,13,310.0,,20.0,0.0
101,6,1.0,10,13,302.0,,950.0,0.0
101,6,1.0,10,13,304.0,,50.0,0.0
101,6,1.0,10,13,312.0,,120.0,0.0
101,6,1.0,10,13,325.0,,480.0,0.0
101,6,1.0,10,13,324.0,,120.0,0.0
101,6,1.0,10,14,325.0,,1200.0,0.0
101,6,1.0,10,14,312.0,,180.0,0.0
101,6,1.0,10,14,326.0,,200.0,0.0
101,6,1.0,10,14,315.0,,50.0,0.0
101,6,1.0,10,14,308.0,,210.0,0.0
101,6,1.0,10,14,302.0,,1700.0,0.0
101,6,1.0,10,14,304.0,,30.0,0.0
101,6,1.0,10,14,310.0,,30.0,0.0
101,6,1.0,10,14,305.0,,120.0,0.0
101,6,1.0,10,14,320.0,,120.0,0.0
101,6,1.0,10,19,304.0,,30.0,0.0
101,6,1.0,10,19,310.0,,60.0,0.0
101,6,1.0,10,19,306.0,,180.0,0.0
101,6,1.0,10,19,302.0,,1250.0,0.0
101,6,1.0,10,19,320.0,,120.0,0.0
101,6,1.0,10,19,322.0,,100.0,0.0
101,6,1.0,10,19,312.0,,30.0,0.0
101,6,1.0,10,19,315.0,,25.0,0.0
101,6,1.0,10,19,319.0,,200.0,0.0
101,6,1.0,10,19,325.0,,600.0,0.0
101,6,1.0,10,19,308.0,,120.0,0.0
101,6,7.0,17,13,306.0,,50.0,0.0
101,6,7.0,17,13,325.0,,650.0,0.0
101,6,7.0,17,13,311.0,,120.0,0.0
101,6,7.0,17,13,310.0,,20.0,0.0
101,6,7.0,17,13,302.0,,300.0,0.0
101,6,7.0,17,13,399.0,,650.0,0.0
101,6,7.0,17,13,321.0,,120.0,0.0
101,6,7.0,17,13,318.0,,200.0,0.0
101,6,7.0,17,13,313.0,,50.0,0.0
101,6,7.0,17,13,324.0,,200.0,0.0
101,6,7.0,17,13,320.0,,100.0,0.0
101,6,7.0,17,13,308.0,,300.0,0.0
101,6,7.0,17,13,304.0,,60.0,0.0
101,6,7.0,17,13,309.0,,150.0,0.0
101,6,7.0,17,14,399.0,,700.0,0.0
101,6,7.0,17,14,311.0,,50.0,0.0
101,6,7.0,17,14,304.0,,50.0,0.0
101,6,7.0,17,14,325.0,,700.0,0.0
101,6,7.0,17,14,306.0,,40.0,0.0
101,6,7.0,17,14,302.0,,200.0,0.0
101,6,7.0,17,19,399.0,,1600.0,0.0
101,6,7.0,17,19,302.0,,500.0,0.0
101,6,7.0,17,19,306.0,,20.0,0.0
101,6,7.0,17,19,308.0,,50.0,0.0
101,6,7.0,17,19,325.0,,1600.0,0.0
101,6,7.0,17,19,319.0,,250.0,0.0
101,6,7.0,17,19,333.0,,100.0,0.0
101,6,7.0,17,19,324.0,,150.0,0.0
101,6,7.0,17,19,304.0,,60.0,0.0
101,6,7.0,17,19,309.0,,120.0,0.0
101,6,7.0,17,19,320.0,,250.0,0.0
101,6,11.0,12,13,399.0,,800.0,0.0
101,6,11.0,12,13,312.0,,20.0,0.0
101,6,11.0,12,13,318.0,,100.0,0.0
101,6,11.0,12,13,309.0,,50.0,0.0
101,6,11.0,12,13,306.0,,150.0,0.0
101,6,11.0,12,13,310.0,,30.0,0.0
101,6,11.0,12,13,319.0,,150.0,0.0
101,6,11.0,12,13,324.0,,100.0,0.0
101,6,11.0,12,13,322.0,,50.0,0.0
101,6,11.0,12,13,315.0,,15.0,0.0
101,6,11.0,12,13,302.0,,700.0,0.0
101,6,11.0,12,13,308.0,,50.0,0.0
101,6,11.0,12,13,304.0,,50.0,0.0
101,6,11.0,12,14,308.0,,10.0,0.0
101,6,11.0,12,14,302.0,,300.0,0.0
101,6,11.0,12,14,304.0,,20.0,0.0
101,6,11.0,12,14,306.0,,50.0,0.0
101,6,11.0,12,14,310.0,,10.0,0.0
101,6,11.0,12,15,308.0,,100.0,0.0
101,6,11.0,12,15,304.0,,50.0,0.0
101,6,11.0,12,15,322.0,,50.0,0.0
101,6,11.0,12,15,312.0,,20.0,0.0
101,6,11.0,12,15,399.0,,420.0,0.0
101,6,11.0,12,15,302.0,,500.0,0.0
101,6,11.0,12,15,319.0,,100.0,0.0
101,6,11.0,12,15,320.0,,120.0,0.0
101,6,11.0,12,15,315.0,,10.0,0.0
101,6,11.0,12,15,310.0,,50.0,0.0
101,6,11.0,12,15,306.0,,50.0,0.0
101,6,21.0,13,13,326.0,,1200.0,0.0
101,6,21.0,13,13,325.0,,100.0,0.0
101,6,21.0,13,13,311.0,,100.0,0.0
101,6,21.0,13,13,321.0,,0.0,500.0
101,6,21.0,13,13,312.0,,50.0,0.0
101,6,21.0,13,13,328.0,,6000.0,0.0
101,6,21.0,13,13,310.0,,50.0,0.0
101,6,21.0,13,13,302.0,,0.0,300.0
101,6,21.0,13,13,319.0,,100.0,0.0
101,6,21.0,13,13,304.0,,0.0,30.0
101,6,21.0,13,13,308.0,,400.0,0.0
101,6,21.0,13,14,325.0,,360.0,0.0
101,6,21.0,13,14,399.0,,360.0,0.0
101,6,21.0,13,14,302.0,,0.0,250.0
101,6,21.0,13,14,306.0,,20.0,0.0
101,6,21.0,13,14,303.0,,0.0,100.0
101,6,21.0,13,15,302.0,,1000.0,0.0
101,6,21.0,13,15,307.0,,200.0,0.0
101,6,21.0,13,15,305.0,,1200.0,0.0
101,6,21.0,13,15,301.0,,100.0,0.0
101,6,21.0,13,15,306.0,,40.0,0.0
101,6,21.0,13,15,304.0,,15.0,0.0
101,6,21.0,13,15,308.0,,250.0,0.0
101,6,21.0,13,15,309.0,,60.0,0.0
101,6,21.0,13,15,326.0,,3000.0,0.0
101,6,21.0,13,15,328.0,,1400.0,0.0
101,6,21.0,13,15,321.0,,1000.0,0.0
101,6,25.0,5,13,309.0,,400.0,0.0
101,6,25.0,5,13,312.0,,100.0,0.0
101,6,25.0,5,13,302.0,,1020.0,0.0
101,6,25.0,5,13,333.0,,150.0,0.0
101,6,25.0,5,13,319.0,,220.0,0.0
101,6,25.0,5,13,318.0,,50.0,0.0
101,6,25.0,5,13,320.0,,220.0,0.0
101,6,25.0,5,13,314.0,,50.0,0.0
101,6,25.0,5,13,306.0,,100.0,0.0
101,6,25.0,5,13,317.0,,100.0,0.0
101,6,25.0,5,13,308.0,,150.0,0.0
101,6,25.0,5,13,304.0,,80.0,0.0
101,6,25.0,5,13,325.0,,1960.0,0.0
101,6,25.0,5,14,320.0,,200.0,0.0
101,6,25.0,5,14,308.0,,200.0,0.0
101,6,25.0,5,14,314.0,,100.0,0.0
101,6,25.0,5,14,304.0,,150.0,0.0
101,6,25.0,5,14,319.0,,500.0,0.0
101,6,25.0,5,14,311.0,,100.0,0.0
101,6,25.0,5,14,312.0,,50.0,0.0
101,6,25.0,5,14,302.0,,1500.0,0.0
101,6,25.0,5,14,306.0,,100.0,0.0
101,6,25.0,5,14,325.0,,2000.0,0.0
101,6,25.0,5,14,310.0,,50.0,0.0
101,6,25.0,5,14,318.0,,100.0,0.0
101,6,25.0,5,14,309.0,,500.0,0.0
101,6,25.0,5,14,324.0,,100.0,0.0
101,6,25.0,5,15,320.0,,100.0,0.0
101,6,25.0,5,15,305.0,,300.0,0.0
101,6,25.0,5,15,302.0,,1000.0,0.0
101,6,25.0,5,15,308.0,,150.0,0.0
101,6,25.0,5,15,312.0,,50.0,0.0
101,6,25.0,5,15,306.0,,100.0,0.0
101,6,25.0,5,15,319.0,,150.0,0.0
101,6,25.0,5,15,314.0,,50.0,0.0
101,6,25.0,5,15,309.0,,200.0,0.0
101,6,25.0,5,15,304.0,,30.0,0.0
101,6,25.0,5,15,318.0,,50.0,0.0
101,6,27.0,5,13,399.0,,2400.0,0.0
101,6,27.0,5,13,318.0,,50.0,0.0
101,6,27.0,5,13,325.0,,2400.0,0.0
101,6,27.0,5,13,308.0,,50.0,0.0
101,6,27.0,5,13,304.0,,60.0,0.0
101,6,27.0,5,13,306.0,,20.0,0.0
101,6,27.0,5,13,310.0,,100.0,0.0
101,6,27.0,5,13,319.0,,200.0,0.0
101,6,27.0,5,13,309.0,,100.0,0.0
101,6,27.0,5,13,314.0,,50.0,0.0
101,6,27.0,5,14,308.0,,800.0,0.0
101,6,27.0,5,14,302.0,,1000.0,0.0
101,6,27.0,5,14,320.0,,100.0,0.0
101,6,27.0,5,14,306.0,,100.0,0.0
101,6,27.0,5,14,318.0,,100.0,0.0
101,6,27.0,5,14,314.0,,50.0,0.0
101,6,27.0,5,14,309.0,,500.0,0.0
101,6,27.0,5,14,304.0,,150.0,0.0
101,6,27.0,5,14,325.0,,2400.0,0.0
101,6,27.0,5,14,319.0,,200.0,0.0
101,6,27.0,5,15,318.0,,100.0,0.0
101,6,27.0,5,15,304.0,,100.0,0.0
101,6,27.0,5,15,325.0,,600.0,0.0
101,6,27.0,5,15,309.0,,50.0,0.0
101,6,27.0,5,15,319.0,,100.0,0.0
101,6,27.0,5,15,302.0,,800.0,0.0
101,6,27.0,5,15,324.0,,200.0,0.0
101,6,27.0,5,15,308.0,,200.0,0.0
101,6,27.0,5,15,306.0,,100.0,0.0
101,7,3.0,19,13,306.0,,550.0,0.0
101,7,3.0,19,13,302.0,,4900.0,0.0
101,7,3.0,19,13,305.0,,600.0,0.0
101,7,3.0,19,13,301.0,,300.0,0.0
101,7,3.0,19,13,324.0,,130.0,200.0
101,7,3.0,19,13,303.0,,100.0,0.0
101,7,3.0,19,13,320.0,,600.0,0.0
101,7,3.0,19,13,307.0,,300.0,0.0
101,7,3.0,19,13,399.0,,5090.0,0.0
101,7,3.0,19,13,322.0,,50.0,0.0
101,7,3.0,19,13,330.0,,1500.0,0.0
101,7,3.0,19,13,319.0,,650.0,0.0
101,7,3.0,19,13,315.0,,100.0,0.0
101,7,3.0,19,13,304.0,,100.0,0.0
101,7,3.0,19,13,311.0,,210.0,0.0
101,7,3.0,19,13,317.0,,500.0,0.0
101,7,3.0,19,13,331.0,,980.0,0.0
101,7,3.0,19,13,326.0,,1700.0,0.0
101,7,3.0,19,13,309.0,,600.0,0.0
101,7,3.0,19,13,308.0,,1000.0,0.0
101,7,3.0,19,13,314.0,,300.0,0.0
101,7,3.0,19,13,325.0,,5090.0,0.0
101,7,3.0,19,13,312.0,,50.0,0.0
101,7,3.0,19,13,310.0,,300.0,0.0
101,7,3.0,19,14,306.0,,50.0,0.0
101,7,3.0,19,14,318.0,,70.0,0.0
101,7,3.0,19,14,302.0,,1000.0,0.0
101,7,3.0,19,14,307.0,,400.0,0.0
101,7,3.0,19,14,310.0,,50.0,0.0
101,7,3.0,19,14,319.0,,150.0,0.0
101,7,3.0,19,14,315.0,,20.0,0.0
101,7,3.0,19,14,330.0,,400.0,0.0
101,7,3.0,19,14,309.0,,450.0,0.0
101,7,3.0,19,14,301.0,,300.0,0.0
101,7,3.0,19,14,325.0,,2400.0,0.0
101,7,3.0,19,14,314.0,,200.0,0.0
101,7,3.0,19,14,304.0,,30.0,0.0
101,7,3.0,19,14,308.0,,300.0,0.0
101,7,3.0,19,15,309.0,,840.0,0.0
101,7,3.0,19,15,320.0,,200.0,0.0
101,7,3.0,19,15,314.0,,350.0,0.0
101,7,3.0,19,15,301.0,,450.0,300.0
101,7,3.0,19,15,308.0,,850.0,0.0
101,7,3.0,19,15,310.0,,200.0,0.0
101,7,3.0,19,15,325.0,,2400.0,0.0
101,7,3.0,19,15,319.0,,350.0,0.0
101,7,3.0,19,15,318.0,,70.0,0.0
101,7,3.0,19,15,303.0,,100.0,0.0
101,7,3.0,19,15,307.0,,560.0,0.0
101,7,3.0,19,15,315.0,,20.0,0.0
101,7,3.0,19,15,312.0,,500.0,0.0
101,7,3.0,19,15,399.0,,2400.0,0.0
101,7,3.0,19,15,302.0,,2450.0,0.0
101,7,3.0,19,15,304.0,,50.0,0.0
101,7,3.0,19,15,326.0,,1800.0,0.0
101,7,3.0,19,15,311.0,,360.0,200.0
101,7,3.0,19,15,306.0,,15.0,0.0
101,7,11.0,15,13,310.0,,200.0,0.0
101,7,11.0,15,13,311.0,,250.0,0.0
101,7,11.0,15,13,309.0,,110.0,0.0
101,7,11.0,15,13,312.0,,250.0,0.0
101,7,11.0,15,13,307.0,,470.0,0.0
101,7,11.0,15,13,319.0,,480.0,0.0
101,7,11.0,15,13,302.0,,3950.0,0.0
101,7,11.0,15,13,328.0,,13000.0,0.0
101,7,11.0,15,13,321.0,,200.0,0.0
101,7,11.0,15,13,304.0,,300.0,0.0
101,7,11.0,15,13,399.0,,5190.0,0.0
101,7,11.0,15,13,333.0,,280.0,0.0
101,7,11.0,15,13,301.0,,300.0,0.0
101,7,11.0,15,13,315.0,,40.0,0.0
101,7,11.0,15,13,320.0,,550.0,0.0
101,7,11.0,15,13,306.0,,320.0,0.0
101,7,11.0,15,13,318.0,,30.0,0.0
101,7,11.0,15,13,313.0,,60.0,0.0
101,7,11.0,15,13,322.0,,100.0,0.0
101,7,11.0,15,13,316.0,,400.0,0.0
101,7,11.0,15,13,325.0,,5190.0,0.0
101,7,11.0,15,13,308.0,,670.0,0.0
101,7,11.0,15,13,331.0,,790.0,0.0
101,7,11.0,15,13,317.0,,610.0,0.0
101,7,11.0,15,14,320.0,,200.0,0.0
101,7,11.0,15,14,325.0,,1760.0,0.0
101,7,11.0,15,14,310.0,,100.0,0.0
101,7,11.0,15,14,399.0,,1760.0,0.0
101,7,11.0,15,14,308.0,,30.0,0.0
101,7,11.0,15,14,317.0,,290.0,0.0
101,7,11.0,15,14,304.0,,100.0,0.0
101,7,11.0,15,14,302.0,,1700.0,0.0
101,7,11.0,15,14,331.0,,50.0,0.0
101,7,11.0,15,14,313.0,,60.0,0.0
101,7,11.0,15,14,319.0,,220.0,0.0
101,7,11.0,15,14,315.0,,20.0,0.0
101,7,11.0,15,14,306.0,,210.0,0.0
101,7,11.0,15,15,399.0,,3200.0,0.0
101,7,11.0,15,15,308.0,,420.0,0.0
101,7,11.0,15,15,331.0,,790.0,0.0
101,7,11.0,15,15,304.0,,100.0,0.0
101,7,11.0,15,15,325.0,,3200.0,0.0
101,7,11.0,15,15,302.0,,4450.0,0.0
101,7,11.0,15,15,321.0,,300.0,0.0
101,7,11.0,15,15,315.0,,30.0,0.0
101,7,11.0,15,15,319.0,,340.0,0.0
101,7,11.0,15,15,310.0,,200.0,0.0
101,7,11.0,15,15,317.0,,330.0,0.0
101,7,11.0,15,15,320.0,,440.0,0.0
101,7,11.0,15,15,313.0,,60.0,0.0
101,7,11.0,15,15,311.0,,160.0,0.0
101,7,11.0,15,15,312.0,,100.0,0.0
101,7,11.0,15,15,326.0,,600.0,0.0
101,7,11.0,15,15,328.0,,10500.0,0.0
101,7,11.0,15,15,307.0,,100.0,0.0
101,7,11.0,15,15,306.0,,270.0,0.0
101,7,15.0,13,15,302.0,,600.0,0.0
101,7,15.0,13,15,331.0,,100.0,0.0
101,7,15.0,13,15,307.0,,250.0,0.0
101,7,15.0,13,15,321.0,,60.0,0.0
101,7,15.0,13,15,318.0,,30.0,0.0
101,7,15.0,13,15,304.0,,30.0,0.0
101,7,15.0,13,15,315.0,,50.0,0.0
101,7,15.0,13,15,305.0,,50.0,0.0
101,7,15.0,13,15,325.0,,2000.0,0.0
101,7,15.0,13,15,320.0,,100.0,0.0
101,7,15.0,13,15,399.0,,2000.0,0.0
101,7,15.0,13,15,311.0,,100.0,0.0
101,7,15.0,13,15,333.0,,200.0,0.0
101,7,15.0,13,15,312.0,,50.0,0.0
101,7,15.0,13,15,317.0,,100.0,0.0
101,7,15.0,13,15,309.0,,50.0,0.0
101,7,15.0,13,15,319.0,,50.0,0.0
101,7,15.0,13,15,310.0,,50.0,0.0
101,7,15.0,13,15,306.0,,20.0,0.0
