tinh,huyen,xa,diaban,hoso,m7c1,m7c2,m7c3,m7c4,m7c5,m7c6,m7c7,m7c8,m7c9,m7c10,m7c11,m7c12,m7c13,m7c14,m7c15,m7c16,m7c17,m7c18,m7c19,m7c20a,m7c20b,m7c21,m7c22,m7c23,m7c23a,m7c24,m7c241,m7c242,m7c25,m7c251,m7c252,m7c253,m7c254,m7c26,m7c27,m7c27a,m7c28,m7c29,m7c30,m7c31,m7c32,m7c33,m7c34,m7c35,m7c36,m7c37,m7c38,m7c39,m7c391,m7c40,m7c41,m7c42,m7c43,m7c44
101,8,7.0,18,14,1,50.0,2.0,1980.0,,1.0,2.0,,,,,1000000.0,2.0,,,,,,1.0,4.0,1999.0,,2.0,,,0.0,,,0.0,,,,,1,,,1,1,,1,720.0,1,1,1,2760.0,1,1,96.0,,3576,2,,,
101,8,7.0,18,19,1,70.0,2.0,1993.0,,1.0,2.0,,,,,900000.0,2.0,,,,,,1.0,-1.0,2004.0,,2.0,,,0.0,,,0.0,,,,,1,,,1,1,,1,840.0,1,1,1,4440.0,1,1,120.0,,5400,1,1.0,12.0,1800.0
101,8,7.0,18,20,1,40.0,2.0,1988.0,,3.0,1.0,1.0,3600.0,12.0,12.0,800000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,400.0,,,,,1,,,1,1,,1,432.0,1,1,1,1200.0,1,1,96.0,,5728,2,,,
101,8,15.0,27,14,1,40.0,2.0,2000.0,,1.0,2.0,,,,,800000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,1,,,1,1,,1,700.0,1,1,1,1800.0,1,1,240.0,,2740,2,,,
101,8,15.0,27,15,1,30.0,2.0,1998.0,,1.0,1.0,3.0,9600.0,12.0,12.0,600000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,1,,,1,1,,1,700.0,1,1,1,1200.0,1,1,180.0,,11680,2,,,
101,8,15.0,27,20,1,20.0,2.0,1990.0,,1.0,2.0,,,,,800000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,1,,,1,1,,1,360.0,1,1,1,1200.0,1,1,120.0,,1680,2,,,
101,8,19.0,22,14,1,170.0,2.0,1992.0,,1.0,2.0,,,,,2500000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,1,,,2,1,,1,480.0,1,1,1,2400.0,1,1,144.0,,3024,1,1.0,12.0,1800.0
101,8,19.0,22,15,2,136.0,2.0,1958.0,,1.0,2.0,,,,,2720000.0,1.0,1.0,27722.0,12.0,12.0,1000000.0,2.0,,,,2.0,,,0.0,,,0.0,,,,,1,,,1,1,,1,420.0,1,1,1,1560.0,1,1,144.0,,2124,2,,,
101,8,19.0,22,20,1,45.0,2.0,1968.0,,1.0,2.0,,,,,900000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,1,,,1,1,,1,480.0,1,1,1,3360.0,1,1,108.0,,3948,1,2.0,,
101,8,25.0,6,14,1,20.0,4.0,1998.0,,3.0,2.0,,,,,650000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,1,,,1,1,,1,280.0,1,1,1,840.0,1,1,108.0,,1228,2,,,
101,8,25.0,6,15,1,40.0,4.0,2002.0,2.0,3.0,2.0,,,,,635000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,1,,,1,1,,1,300.0,1,1,1,720.0,1,1,108.0,,1128,1,2.0,,
101,8,25.0,6,19,1,30.0,2.0,2002.0,4.0,1.0,2.0,,,,,796000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,1,,,3,1,,1,300.0,1,1,1,420.0,1,1,108.0,,828,2,,,
101,8,27.0,16,13,1,153.0,2.0,1979.0,,1.0,2.0,,,,,750000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,1,,,1,1,,1,720.0,1,1,1,2640.0,1,1,252.0,,3612,1,2.0,,
101,8,27.0,16,14,1,227.0,2.0,1973.0,,1.0,2.0,,,,,3650000.0,1.0,1.0,170459.0,12.0,12.0,3400000.0,1.0,4.0,1999.0,,2.0,,,0.0,,,1850.0,,,,,1,,,1,1,,1,1080.0,1,1,1,6120.0,1,1,180.0,,9230,1,1.0,12.0,1950.0
101,8,27.0,16,15,1,90.0,2.0,1997.0,,1.0,2.0,,,,,765000.0,1.0,2.0,,,,570000.0,2.0,,,,2.0,,,0.0,,,880.0,,,,,1,,,1,1,,1,540.0,1,1,1,1870.0,1,1,96.0,,3386,1,2.0,,
101,9,3.0,23,13,1,38.0,2.0,1997.0,,1.0,2.0,,,,,500000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,1,,,1,1,,1,380.0,1,1,1,2700.0,1,1,200.0,,3280,2,,,
101,9,3.0,23,14,1,24.0,2.0,1987.0,,1.0,2.0,,,,,400000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,1,,,1,1,,1,400.0,1,1,1,2600.0,1,1,72.0,,3072,2,,,
101,9,3.0,23,15,1,38.0,2.0,1980.0,,1.0,2.0,,,,,420000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,1,,,1,1,,1,320.0,1,1,1,1800.0,1,1,130.0,,2250,2,,,
101,9,5.0,8,14,1,100.0,2.0,1960.0,,1.0,2.0,,,,,1200000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,1800.0,,,,,1,,,1,1,,1,580.0,1,1,1,4200.0,1,1,108.0,,6688,1,1.0,12.0,1850.0
101,9,5.0,8,15,1,70.0,2.0,1984.0,,1.0,2.0,,,,,1100000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,1,,,1,1,,1,720.0,1,1,1,1680.0,1,1,144.0,,2544,2,,,
101,9,5.0,8,24,1,40.0,2.0,1979.0,,1.0,2.0,,,,,1500000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,1,,,1,1,,1,600.0,1,1,1,3000.0,1,1,180.0,,3780,2,,,
101,9,11.0,35,13,1,70.0,2.0,2000.0,,2.0,2.0,,,,,5600000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,1,,,1,1,,1,360.0,1,1,1,2400.0,1,1,48.0,,2808,1,2.0,,
101,9,11.0,35,14,1,160.0,2.0,1985.0,,1.0,2.0,,,,,8000000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,1,,,1,1,,1,720.0,1,1,1,1800.0,1,1,48.0,,2568,2,,,
101,9,11.0,35,20,1,90.0,2.0,1980.0,,1.0,2.0,,,,,9000000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,1,,,1,1,,1,840.0,1,1,1,3360.0,1,1,180.0,,4380,2,,,
101,9,15.0,15,13,1,65.0,2.0,1992.0,,1.0,2.0,,,,,800000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,1,,,1,1,,1,540.0,1,1,1,2400.0,1,1,72.0,,3012,1,1.0,12.0,1800.0
101,9,15.0,15,15,1,40.0,2.0,1993.0,,3.0,1.0,1.0,120.0,12.0,12.0,850000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,1,,,1,1,,1,540.0,1,1,1,2400.0,1,1,144.0,,3204,1,1.0,12.0,2000.0
101,9,15.0,15,19,1,25.0,2.0,2004.0,2.0,1.0,2.0,,,,,500000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,1,,,1,1,,1,432.0,1,1,1,3600.0,1,1,108.0,,4140,1,1.0,12.0,1200.0
101,9,19.0,26,13,1,200.0,2.0,1983.0,,1.0,2.0,,,,,1200000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,1,,,1,1,,1,720.0,1,1,1,3600.0,1,1,180.0,,4500,1,2.0,,
101,9,19.0,26,14,1,80.0,2.0,2002.0,2.0,1.0,2.0,,,,,1000000.0,2.0,,,,,,1.0,2.0,2002.0,,2.0,,,0.0,,,0.0,,,,,1,,,1,1,,1,360.0,1,1,1,1200.0,1,1,40.0,,1600,1,2.0,,
101,9,19.0,26,15,1,70.0,2.0,1981.0,,1.0,2.0,,,,,800000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,1,,,1,1,,1,600.0,1,1,1,1800.0,1,1,180.0,,2580,2,,,
101,9,23.0,11,14,1,22.0,3.0,1984.0,,1.0,2.0,,,,,250000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,1,,,1,1,,1,180.0,1,1,1,360.0,1,1,48.0,,588,2,,,
101,9,23.0,11,15,1,43.0,4.0,1980.0,,1.0,2.0,,,,,750000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,1,,,1,1,,1,540.0,1,1,1,3000.0,1,1,96.0,,3636,2,,,
101,9,23.0,11,24,1,56.0,2.0,1991.0,,1.0,2.0,,,,,600000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,1,,,1,1,,1,720.0,1,1,1,3600.0,1,1,120.0,,4440,2,,,
101,9,31.0,10,13,1,60.0,2.0,1976.0,,1.0,2.0,,,,,900000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,1,,,1,1,,1,960.0,1,1,1,4800.0,1,1,144.0,,5904,2,,,
101,9,31.0,10,14,1,67.0,2.0,2005.0,2.0,1.0,2.0,,,,,1200000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,1,,,1,1,,1,480.0,1,1,1,2400.0,1,1,106.0,,2986,1,1.0,12.0,1800.0
101,9,31.0,10,15,1,60.0,2.0,1976.0,,1.0,2.0,,,,,1000000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,1,,,1,1,,1,360.0,1,1,1,1250.0,1,1,72.0,,1682,2,,,
101,9,33.0,10,19,1,130.0,2.0,1996.0,,1.0,2.0,,,,,1000000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,1,,,1,1,,1,240.0,1,1,1,2400.0,1,1,72.0,,2712,1,1.0,12.0,3600.0
101,9,33.0,10,20,1,60.0,2.0,1990.0,,1.0,2.0,,,,,700000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,1,,,1,1,,1,360.0,1,1,1,2400.0,1,1,108.0,,2868,2,,,
101,9,33.0,10,24,1,220.0,2.0,1963.0,,1.0,2.0,,,,,1000000.0,1.0,1.0,46204.0,12.0,12.0,500000.0,2.0,,,,2.0,,,0.0,,,0.0,,,,,1,,,1,1,,1,840.0,1,1,1,3000.0,1,1,108.0,,3948,1,2.0,,
101,9,35.0,24,13,1,22.0,2.0,1998.0,,1.0,2.0,,,,,550000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,1,,,1,1,,1,240.0,1,1,1,3000.0,1,1,64.0,,3304,2,,,
101,9,35.0,24,14,1,6.0,2.0,1978.0,,1.0,2.0,,,,,650000.0,1.0,1.0,15247.0,11.0,12.0,-1.0,2.0,,,,2.0,,,0.0,,,0.0,,,,,1,,,1,1,,1,216.0,1,1,1,840.0,1,1,16.0,,1072,2,,,
101,9,35.0,24,20,1,24.0,2.0,1996.0,,1.0,2.0,,,,,480000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,1,,,1,1,,1,600.0,1,1,1,2400.0,1,1,64.0,,3064,1,2.0,,
101,9,39.0,17,19,1,120.0,2.0,1996.0,,1.0,2.0,,,,,3100000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,1,,,1,1,,1,520.0,1,1,1,4800.0,1,1,120.0,,5440,2,,,
101,9,39.0,17,20,1,120.0,2.0,1995.0,,1.0,2.0,,,,,3000000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,1,,,1,1,,1,860.0,1,1,1,4000.0,1,1,200.0,,5060,2,,,
101,9,39.0,17,24,1,120.0,2.0,1995.0,,1.0,2.0,,,,,2800000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,1,,,1,1,,1,600.0,1,1,1,2700.0,1,1,100.0,,3400,2,,,
101,11,1.0,10,13,1,113.0,2.0,1996.0,,2.0,2.0,,,,,1620000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,5000.0,,,,,1,,,1,1,,1,840.0,1,1,1,3000.0,1,1,126.0,,8966,2,,,
101,11,1.0,10,14,1,123.0,2.0,1997.0,,2.0,2.0,,,,,1760000.0,2.0,,,,,,1.0,10.0,1997.0,,2.0,,,0.0,,,0.0,,,,,1,,,1,1,,1,840.0,1,1,1,6600.0,1,1,144.0,,7584,1,1.0,12.0,1800.0
101,11,1.0,10,15,1,51.0,2.0,1998.0,,3.0,2.0,,,,,1300000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,1,,,1,1,,1,600.0,1,1,1,1440.0,1,1,168.0,,2208,2,,,
101,11,3.0,17,13,1,120.0,2.0,1998.0,,1.0,2.0,,,,,2000000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,1,,,1,1,,1,840.0,1,1,1,11000.0,1,1,240.0,,12080,1,1.0,12.0,450.0
101,11,3.0,17,15,1,76.0,2.0,1998.0,,1.0,2.0,,,,,1200000.0,1.0,1.0,18182.0,12.0,12.0,800000.0,1.0,10.0,2003.0,,2.0,,,0.0,,,0.0,,,,,1,,,1,1,,1,680.0,1,1,1,2640.0,1,1,144.0,,3464,1,1.0,12.0,1000.0
101,11,3.0,17,24,1,100.0,2.0,1998.0,,1.0,2.0,,,,,1300000.0,1.0,2.0,,,,200000.0,2.0,,,,2.0,,,0.0,,,0.0,,,,,1,,,1,1,,1,720.0,1,1,1,4200.0,1,1,240.0,,5160,1,2.0,,
101,11,5.0,24,14,2,220.0,2.0,2002.0,1.0,1.0,2.0,,,,,1000000.0,1.0,2.0,,,,400000.0,1.0,7.0,2002.0,,2.0,,,0.0,,,0.0,,,,,1,,,1,1,,1,720.0,1,1,1,3600.0,1,1,360.0,,4680,1,1.0,12.0,2700.0
101,11,5.0,24,15,1,118.0,2.0,1992.0,,1.0,2.0,,,,,1100000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,1,,,1,1,,1,600.0,1,1,1,3800.0,1,1,72.0,,4472,1,1.0,12.0,3300.0
101,11,5.0,24,19,1,240.0,2.0,1994.0,,1.0,2.0,,,,,1300000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,1,,,1,1,,1,1200.0,1,1,1,7200.0,1,1,114.0,,8514,1,1.0,12.0,3600.0
101,11,17.0,33,13,1,15.0,2.0,1997.0,,1.0,2.0,,,,,550000.0,2.0,,,,,,1.0,8.0,1997.0,,2.0,,,0.0,,,0.0,,,,,1,,,1,1,,1,1020.0,1,1,1,3240.0,1,1,144.0,,4404,1,1.0,12.0,1800.0
101,11,17.0,33,14,1,60.0,2.0,2005.0,2.0,1.0,2.0,,,,,600000.0,1.0,1.0,34092.0,12.0,12.0,700000.0,1.0,11.0,1999.0,,2.0,,,0.0,,,0.0,,,,,1,,,1,1,,1,1020.0,1,1,1,3500.0,1,1,144.0,,4664,1,1.0,12.0,1800.0
101,11,17.0,33,15,1,100.0,2.0,1985.0,,1.0,2.0,,,,,900000.0,2.0,,,,,,1.0,10.0,1997.0,,2.0,,,0.0,,,0.0,,,,,1,,,1,1,,1,600.0,1,1,1,1440.0,1,1,144.0,,2184,2,,,
101,11,21.0,9,13,1,45.0,2.0,1988.0,,2.0,2.0,,,,,700000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,1,,,1,1,,1,600.0,1,1,1,1920.0,1,1,48.0,,2568,2,,,
101,11,21.0,9,14,1,30.0,2.0,1994.0,,1.0,2.0,,,,,600000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,1,,,1,1,,1,600.0,1,1,1,2760.0,1,1,96.0,,3456,2,,,
101,11,21.0,9,15,1,35.0,2.0,1983.0,,1.0,2.0,,,,,1100000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,1,,,1,1,,1,840.0,1,1,1,3000.0,1,1,96.0,,3936,2,,,
101,13,1.0,13,13,1,92.0,2.0,1960.0,,1.0,2.0,,,,,927000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,2800.0,,,,,1,,,1,1,,1,360.0,1,1,1,3360.0,1,1,96.0,,6616,2,,,
101,13,1.0,13,14,1,100.0,2.0,2002.0,4.0,1.0,2.0,,,,,800000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,1,,,1,1,,1,360.0,1,1,1,3360.0,1,1,48.0,,3768,2,,,
101,13,1.0,13,20,1,114.0,2.0,2002.0,3.0,1.0,2.0,,,,,124600.0,1.0,1.0,13637.0,12.0,12.0,720000.0,2.0,,,,2.0,,,0.0,,,0.0,,,,,1,,,1,1,,1,350.0,1,1,1,3450.0,1,1,42.0,,3842,2,,,
101,13,5.0,19,13,1,72.0,2.0,2002.0,2.0,1.0,2.0,,,,,2100000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,1,,,1,1,,1,360.0,1,1,1,3600.0,1,1,48.0,,4008,1,1.0,10.0,3600.0
101,13,5.0,19,15,1,85.0,2.0,1998.0,,1.0,2.0,,,,,1100000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,1,,,1,1,,1,360.0,1,1,1,1200.0,1,1,96.0,,1656,2,,,
101,13,5.0,19,20,1,109.0,2.0,2003.0,2.0,1.0,2.0,,,,,1500000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,1,,,1,1,,1,750.0,1,1,1,4800.0,1,1,96.0,,5646,1,2.0,,
101,13,7.0,15,14,1,300.0,2.0,2008.0,2.0,1.0,2.0,,,,,4550000.0,1.0,1.0,51138.0,12.0,12.0,4900000.0,1.0,3.0,2000.0,,2.0,,,0.0,,,0.0,,,,,1,,,1,1,,1,420.0,1,1,1,1800.0,1,1,87.0,,2307,2,,,
101,13,7.0,15,19,1,140.0,2.0,2003.0,3.0,1.0,2.0,,,,,2890000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,1,,,1,1,,1,250.0,1,1,1,1210.0,1,1,84.0,,1544,2,,,
101,13,7.0,15,24,1,245.0,2.0,2002.0,2.0,1.0,2.0,,,,,3570000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,10000.0,,,,,1,,,3,1,,1,520.0,1,1,1,7800.0,1,1,116.0,,18436,2,,,
101,13,13.0,10,13,1,130.0,1.0,1986.0,,1.0,2.0,,,,,5200000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,1,,,1,1,,1,600.0,1,1,1,4200.0,1,1,144.0,,4944,2,,,
101,13,13.0,10,14,1,310.0,2.0,2005.0,2.0,1.0,2.0,,,,,2500000.0,2.0,,,,,,1.0,10.0,2005.0,,2.0,,,0.0,,,0.0,,,,,1,,,1,1,,1,1380.0,1,1,1,9200.0,1,1,288.0,,10868,1,1.0,12.0,1589.0
101,13,13.0,10,15,1,120.0,1.0,1992.0,,1.0,2.0,,,,,4800000.0,2.0,,,,,,2.0,,,,2.0,,,150000.0,,,10000.0,,,,,1,,,1,1,,1,720.0,1,1,1,6600.0,1,1,216.0,,167536,1,1.0,12.0,400.0
101,15,3.0,3,13,1,56.0,4.0,1972.0,,1.0,2.0,,,,,100000.0,2.0,,,,,,1.0,9.0,1990.0,,2.0,,,0.0,,,0.0,,,,,5,2.0,2.0,1,5,2.0,2,,1,1,1,1180.0,1,1,72.0,,1252,2,,,
101,15,3.0,3,14,1,37.0,4.0,1991.0,,1.0,2.0,,,,,70000.0,2.0,,,,,,1.0,10.0,2007.0,54000.0,2.0,,,0.0,,,0.0,,,,,5,2.0,2.0,1,5,2.0,2,,1,1,1,540.0,1,1,72.0,,54612,2,,,
101,15,3.0,3,15,1,24.0,4.0,1983.0,,1.0,2.0,,,,,50000.0,2.0,,,,,,1.0,9.0,1995.0,,2.0,,,0.0,,,0.0,,,,,1,,,1,5,2.0,1,120.0,1,1,1,740.0,1,1,72.0,,932,2,,,
101,15,9.0,11,14,1,50.0,3.0,2005.0,4.0,1.0,2.0,,,,,324100.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,5,2.0,1.0,1,5,2.0,2,,3,1,1,620.0,1,1,6.0,,626,2,,,
101,15,9.0,11,15,1,45.0,4.0,1987.0,,1.0,2.0,,,,,684000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,5,2.0,1.0,1,5,2.0,2,,3,1,1,660.0,1,1,6.0,,666,2,,,
101,15,9.0,11,20,1,68.0,3.0,2000.0,,1.0,2.0,,,,,299000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,5,2.0,1.0,1,5,2.0,2,,3,1,1,1800.0,1,1,6.0,,1806,2,,,
101,15,19.0,13,13,1,70.0,3.0,1992.0,,1.0,2.0,,,,,2000000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,4,1.0,1.0,1,4,1.0,2,,1,1,1,2400.0,1,1,108.0,,2508,1,2.0,,
101,15,19.0,13,19,1,50.0,3.0,2004.0,4.0,1.0,2.0,,,,,900000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,4,1.0,1.0,1,4,1.0,2,,1,1,1,720.0,1,1,72.0,,792,2,,,
101,15,19.0,13,20,1,50.0,4.0,1996.0,,1.0,2.0,,,,,500000.0,1.0,2.0,,,,720000.0,1.0,6.0,1998.0,,2.0,,,0.0,,,0.0,,,,,4,1.0,1.0,1,4,1.0,2,,1,1,1,600.0,1,1,90.0,,690,2,,,
101,15,33.0,15,14,1,55.0,4.0,1997.0,,1.0,2.0,,,,,102000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,4,1.0,1.0,1,4,1.0,2,,4,1,1,396.0,5,2,,,396,2,,,
101,15,33.0,15,20,1,40.0,4.0,2005.0,5.0,1.0,2.0,,,,,165000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,4,2.0,1.0,1,4,1.0,2,,4,1,1,360.0,5,2,,,360,2,,,
101,15,33.0,15,24,1,48.0,4.0,1996.0,,1.0,2.0,,,,,100000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,6,2.0,2.0,3,6,2.0,2,,4,1,1,120.0,5,2,,,120,2,,,
101,15,39.0,12,13,1,40.0,4.0,2007.0,5.0,1.0,2.0,,,,,113000.0,2.0,,,,,,2.0,,,,1.0,21000.0,21000.0,0.0,,,0.0,,,,,4,2.0,1.0,1,4,2.0,2,,3,1,1,300.0,1,2,,,21300,2,,,
101,15,39.0,12,14,1,86.0,3.0,2005.0,5.0,1.0,2.0,,,,,1038000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,4,2.0,1.0,1,4,2.0,2,,3,1,1,496.0,5,2,,,496,2,,,
101,15,39.0,12,15,1,50.0,4.0,1977.0,,2.0,2.0,,,,,213200.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,4,1.0,1.0,1,4,2.0,2,,3,1,1,672.0,1,1,10.0,,682,2,,,
101,15,51.0,13,13,1,30.0,4.0,1983.0,,1.0,2.0,,,,,800000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,4,2.0,1.0,2,4,2.0,2,,4,1,1,204.0,5,2,,,204,2,,,
101,15,51.0,13,14,1,47.0,4.0,1992.0,,1.0,2.0,,,,,566000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,5,2.0,1.0,1,5,2.0,2,,4,1,1,720.0,5,2,,,720,2,,,
101,15,51.0,13,15,1,150.0,2.0,2007.0,4.0,1.0,2.0,,,,,500000.0,2.0,,,,,,2.0,,,,1.0,350000.0,350000.0,0.0,,,0.0,,,,,4,1.0,1.0,1,4,1.0,2,,1,1,1,1080.0,1,1,30.0,,351110,2,,,
101,17,13.0,2,13,1,45.0,3.0,2001.0,4.0,1.0,2.0,,,,,450000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,4,1.0,1.0,1,4,1.0,2,,3,1,1,840.0,1,1,120.0,,960,2,,,
101,17,13.0,2,14,1,60.0,3.0,1991.0,,1.0,2.0,,,,,450000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,4,2.0,2.0,1,4,2.0,2,,3,1,1,1080.0,1,1,120.0,,1200,2,,,
101,17,13.0,2,15,1,100.0,2.0,2003.0,4.0,1.0,2.0,,,,,950000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,4,1.0,1.0,1,4,1.0,2,,1,1,1,1020.0,1,1,150.0,,1170,2,,,
101,17,27.0,7,13,1,250.0,2.0,2005.0,4.0,1.0,2.0,,,,,300000.0,1.0,1.0,22178.0,12.0,12.0,400000.0,1.0,10.0,2000.0,,2.0,,,0.0,,,0.0,,,,,4,1.0,1.0,1,4,1.0,2,,1,1,1,1800.0,1,1,120.0,,1920,1,2.0,,
101,17,27.0,7,14,1,40.0,4.0,1978.0,,1.0,2.0,,,,,500000.0,1.0,1.0,10533.0,4.0,4.0,600000.0,2.0,,,,1.0,117000.0,117000.0,0.0,,,0.0,,,,,4,1.0,1.0,1,4,1.0,2,,1,1,1,1200.0,1,1,144.0,,118344,2,,,
101,17,27.0,7,15,1,50.0,3.0,1998.0,,1.0,2.0,,,,,800000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,4,1.0,1.0,1,4,1.0,2,,1,1,1,2400.0,1,1,96.0,,2496,2,,,
101,17,31.0,13,13,1,20.0,3.0,2006.0,4.0,1.0,2.0,,,,,800000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,2500.0,,,,,4,1.0,1.0,1,4,1.0,2,,5,1,1,360.0,1,1,60.0,,2920,2,,,
101,17,31.0,13,14,1,80.0,4.0,1970.0,,1.0,2.0,,,,,750000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,4,1.0,1.0,1,4,1.0,2,,3,1,1,600.0,3,2,,,600,2,,,
101,17,31.0,13,15,2,250.0,4.0,2003.0,4.0,1.0,2.0,,,,,700000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,4,1.0,1.0,1,4,1.0,2,,1,1,1,2400.0,1,1,144.0,,2544,2,,,
101,17,33.0,15,13,1,60.0,4.0,1982.0,,1.0,2.0,,,,,600000.0,1.0,1.0,5266.0,12.0,12.0,1000000.0,1.0,7.0,1993.0,,2.0,,,0.0,,,0.0,,,,,9,,,1,4,1.0,2,,1,1,1,1200.0,1,1,16.0,,1216,1,1.0,8.0,5400.0
101,17,33.0,15,14,1,60.0,2.0,1993.0,,1.0,2.0,,,,,800000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,3500.0,,,,,4,1.0,1.0,1,4,1.0,2,,1,1,1,1800.0,1,1,32.0,,5332,2,,,
101,17,33.0,15,15,1,35.0,4.0,1993.0,,1.0,2.0,,,,,400000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,4,1.0,1.0,1,4,1.0,2,,5,1,1,480.0,1,1,32.0,,512,2,,,
101,17,35.0,16,13,1,60.0,4.0,2002.0,4.0,1.0,2.0,,,,,1000000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,4,1.0,1.0,1,4,1.0,2,,1,1,1,720.0,3,2,,,720,2,,,
