tinh,huyen,xa,diaban,hoso,matv,m4ac1a,m4ac1b,m4ac1c,m4ac2,m4ac3,m4ac4,m4ac5,m4ac6,m4ac7,m4ac8,m4ac9,m4ac10a,m4ac10b,m4ac11,m4ac12a,m4ac12b,m4ac12c,m4ac12d,m4ac12e,m4ac12f,m4ac13,m4ac14,m4ac15,m4ac16,m4ac17,m4ac18,m4ac19,m4ac20,m4ac21,m4ac22a,m4ac22b,m4ac22c,m4ac22d,m4ac22e,m4ac22f,m4ac23,m4ac24,m4ac25,m4ac26,m4ac27
101,5,35.0,16,19,4,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
101,6,1.0,10,13,1,2,2,2,2,5.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
101,6,1.0,10,13,2,1,2,2,1,,74.0,14.0,12.0,26.0,10.0,6.0,4.0,2.0,18842.0,1309.0,0.0,0.0,0.0,436.0,1745,2.0,,,,,,,,,,,,,,0,,,,1,3.0
101,6,1.0,10,13,3,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
101,6,1.0,10,14,1,2,1,1,1,,91.0,1.0,6.0,10.0,4.0,26.0,2.0,,,,,,,,0,1.0,91.0,47.0,10.0,25.0,4.0,10.0,2.0,,,,,,,0,2.0,,,1,4.0
101,6,1.0,10,14,2,1,2,2,1,,83.0,49.0,12.0,20.0,8.0,2.0,6.0,,13282.0,369.0,0.0,0.0,0.0,886.0,1255,2.0,,,,,,,,,,,,,,0,,,,1,2.0
101,6,1.0,10,14,3,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
101,6,1.0,10,14,4,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
101,6,1.0,10,19,1,2,2,2,2,3.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
101,6,1.0,10,19,2,2,1,1,1,,92.0,1.0,6.0,8.0,4.0,16.0,2.0,,,,,,,,0,1.0,93.0,49.0,10.0,20.0,6.0,4.0,2.0,,,,,,,0,2.0,,,2,
101,6,1.0,10,19,3,1,2,2,1,,74.0,15.0,12.0,25.0,8.0,14.0,4.0,2.0,15267.0,848.0,0.0,0.0,0.0,1273.0,2121,2.0,,,,,,,,,,,,,,0,,,,1,4.0
101,6,1.0,10,19,4,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
101,6,7.0,17,13,1,2,2,2,2,3.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,2.0
101,6,7.0,17,13,2,2,2,2,2,3.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,2.0
101,6,7.0,17,13,3,1,2,2,1,,93.0,16.0,12.0,26.0,10.0,10.0,6.0,,10178.0,679.0,0.0,0.0,0.0,848.0,1527,2.0,,,,,,,,,,,,,,0,,,,2,
101,6,7.0,17,13,4,1,2,2,1,,93.0,16.0,12.0,26.0,7.0,3.0,6.0,,8482.0,679.0,0.0,0.0,0.0,0.0,679,2.0,,,,,,,,,,,,,,0,,,,1,2.0
101,6,7.0,17,14,1,2,2,1,1,,93.0,49.0,12.0,26.0,6.0,2.0,2.0,,,,,,,,0,1.0,91.0,47.0,10.0,26.0,5.0,4.0,2.0,,,,,,,0,2.0,,,1,1.0
101,6,7.0,17,14,2,2,2,1,1,,91.0,47.0,12.0,30.0,10.0,4.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,1,3.0
101,6,7.0,17,14,4,2,2,2,2,7.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
101,6,7.0,17,19,1,1,2,2,1,,83.0,49.0,12.0,25.0,10.0,6.0,3.0,,31224.0,1837.0,0.0,0.0,0.0,1378.0,3215,2.0,,,,,,,,,,,,,,0,,,,1,2.0
101,6,7.0,17,19,2,1,2,2,1,,74.0,14.0,12.0,26.0,10.0,10.0,4.0,2.0,13775.0,2296.0,0.0,0.0,0.0,459.0,2755,2.0,,,,,,,,,,,,,,0,,,,1,3.0
101,6,7.0,17,19,3,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
101,6,11.0,12,13,1,2,2,2,2,3.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,2.0
101,6,11.0,12,13,2,2,2,2,2,3.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
101,6,11.0,12,13,3,2,1,2,1,,92.0,1.0,8.0,10.0,5.0,22.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,2,
101,6,11.0,12,13,4,2,1,2,1,,92.0,1.0,8.0,10.0,5.0,10.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,1,2.0
101,6,11.0,12,13,5,1,2,2,1,,72.0,25.0,12.0,28.0,9.0,3.0,3.0,,10178.0,0.0,0.0,0.0,0.0,0.0,0,2.0,,,,,,,,,,,,,,0,,,,1,2.0
101,6,11.0,12,14,1,2,2,1,1,,91.0,47.0,9.0,25.0,12.0,8.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,1,1.0
101,6,11.0,12,15,1,1,2,2,1,,83.0,25.0,12.0,28.0,8.0,3.0,4.0,2.0,13552.0,941.0,0.0,0.0,0.0,2353.0,3294,2.0,,,,,,,,,,,,,,0,,,,2,
101,6,11.0,12,15,2,1,2,2,1,,91.0,56.0,6.0,25.0,6.0,1.0,3.0,,5647.0,0.0,0.0,0.0,0.0,941.0,941,2.0,,,,,,,,,,,,,,0,,,,1,3.0
101,6,21.0,13,13,1,2,2,2,2,3.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,8.0
101,6,21.0,13,13,2,1,2,2,1,,51.0,1.0,12.0,26.0,8.0,7.0,6.0,,12561.0,175.0,0.0,0.0,0.0,0.0,175,2.0,,,,,,,,,,,,,,0,,,,1,2.0
101,6,21.0,13,13,3,1,2,2,1,,41.0,73.0,6.0,26.0,6.0,0.0,6.0,,5234.0,0.0,0.0,0.0,0.0,0.0,0,2.0,,,,,,,,,,,,,,0,,,,2,
101,6,21.0,13,13,4,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,1.0
101,6,21.0,13,14,1,2,2,2,2,3.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,2.0
101,6,21.0,13,14,2,2,2,2,2,3.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
101,6,21.0,13,15,1,1,2,2,1,,74.0,14.0,12.0,25.0,8.0,23.0,4.0,2.0,22040.0,3857.0,0.0,184.0,0.0,276.0,4317,2.0,,,,,,,,,,,,,,0,,,,1,3.0
101,6,21.0,13,15,2,1,2,2,1,,91.0,46.0,12.0,28.0,10.0,4.0,3.0,,17632.0,0.0,0.0,0.0,0.0,0.0,0,2.0,,,,,,,,,,,,,,0,,,,1,1.0
101,6,21.0,13,15,3,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
101,6,21.0,13,15,4,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,2.0
101,6,25.0,5,13,1,2,1,1,1,,74.0,11.0,12.0,28.0,4.0,10.0,2.0,,,,,,,,0,1.0,92.0,1.0,12.0,30.0,4.0,10.0,2.0,,,,,,,0,2.0,,,1,2.0
101,6,25.0,5,13,2,1,2,2,1,,74.0,14.0,12.0,26.0,8.0,22.0,4.0,2.0,22040.0,1378.0,0.0,0.0,0.0,2865.0,4243,2.0,,,,,,,,,,,,,,0,,,,1,3.0
101,6,25.0,5,13,3,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
101,6,25.0,5,13,4,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
101,6,25.0,5,13,5,2,2,2,2,3.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,1.0
101,6,25.0,5,14,1,1,1,2,1,,92.0,1.0,12.0,30.0,4.0,2.0,2.0,,,,,,,,0,1.0,15.0,84.0,12.0,24.0,2.0,5.0,4.0,3140.0,175.0,0.0,0.0,0.0,0.0,175,2.0,,,1,1.0
101,6,25.0,5,14,2,1,1,2,1,,33.0,85.0,12.0,26.0,8.0,5.0,4.0,1.0,20936.0,611.0,0.0,0.0,0.0,1361.0,1972,1.0,92.0,1.0,12.0,15.0,1.0,2.0,2.0,,,,,,,0,2.0,,,1,2.0
101,6,25.0,5,14,3,2,1,2,1,,92.0,1.0,12.0,30.0,6.0,2.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,1,1.0
101,6,25.0,5,14,4,1,1,2,1,,93.0,85.0,12.0,26.0,8.0,1.0,4.0,2.0,6281.0,175.0,0.0,0.0,0.0,1361.0,1536,1.0,92.0,1.0,12.0,20.0,2.0,2.0,2.0,,,,,,,0,2.0,,,1,3.0
101,6,25.0,5,15,1,1,2,2,1,,91.0,47.0,12.0,30.0,8.0,10.0,3.0,,20936.0,872.0,0.0,0.0,0.0,0.0,872,2.0,,,,,,,,,,,,,,0,,,,2,
101,6,25.0,5,15,2,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,1.0
101,6,25.0,5,15,3,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,1.0
101,6,27.0,5,13,1,2,2,2,2,3.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,3.0
101,6,27.0,5,13,2,2,2,2,2,3.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,2.0
101,6,27.0,5,14,1,2,2,1,1,,91.0,56.0,12.0,30.0,10.0,7.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,1,2.0
101,6,27.0,5,14,2,2,2,1,1,,91.0,56.0,12.0,30.0,10.0,7.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,1,3.0
101,6,27.0,5,14,3,1,2,2,1,,23.0,85.0,12.0,22.0,8.0,2.0,4.0,2.0,12561.0,436.0,0.0,0.0,0.0,872.0,1308,1.0,23.0,85.0,10.0,12.0,4.0,1.0,3.0,10468.0,436.0,0.0,0.0,0.0,0.0,436,2.0,,,2,
101,6,27.0,5,14,4,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
101,6,27.0,5,15,1,1,1,2,1,,74.0,11.0,12.0,26.0,8.0,3.0,6.0,,15702.0,436.0,0.0,0.0,0.0,0.0,436,1.0,92.0,2.0,3.0,10.0,3.0,3.0,2.0,,,,,,,0,2.0,,,1,2.0
101,6,27.0,5,15,2,2,1,1,1,,91.0,56.0,12.0,30.0,5.0,5.0,2.0,,,,,,,,0,1.0,92.0,1.0,3.0,10.0,3.0,3.0,2.0,,,,,,,0,2.0,,,1,2.0
101,6,27.0,5,15,3,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,2.0
101,7,3.0,19,13,1,2,2,2,2,3.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,4.0
101,7,3.0,19,13,2,2,2,2,2,3.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,1.0
101,7,3.0,19,13,3,1,2,2,1,,21.0,71.0,12.0,26.0,8.0,12.0,4.0,2.0,56468.0,6587.0,0.0,0.0,0.0,0.0,6587,2.0,,,,,,,,,,,,,,0,,,,1,4.0
101,7,3.0,19,13,4,1,2,2,1,,24.0,65.0,12.0,26.0,8.0,10.0,7.0,,45174.0,4706.0,0.0,0.0,0.0,0.0,4706,2.0,,,,,,,,,,,,,,0,,,,1,2.0
101,7,3.0,19,14,1,2,2,1,1,,91.0,49.0,12.0,30.0,10.0,13.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,1,1.0
101,7,3.0,19,14,2,2,2,1,1,,91.0,45.0,12.0,30.0,12.0,14.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,1,4.0
101,7,3.0,19,14,3,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
101,7,3.0,19,14,4,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
101,7,3.0,19,14,5,2,2,2,2,7.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,3.0
101,7,3.0,19,15,1,1,2,2,1,,19.0,46.0,12.0,30.0,8.0,5.0,6.0,,73407.0,7529.0,0.0,0.0,0.0,3764.0,11293,2.0,,,,,,,,,,,,,,0,,,,1,2.0
101,7,3.0,19,15,2,1,2,2,1,,19.0,46.0,12.0,30.0,8.0,5.0,6.0,,61173.0,5647.0,0.0,0.0,0.0,3764.0,9411,2.0,,,,,,,,,,,,,,0,,,,1,5.0
101,7,3.0,19,15,3,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
101,7,3.0,19,15,4,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
101,7,3.0,19,15,5,2,2,2,2,3.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,2.0
101,7,11.0,15,13,1,2,2,2,2,2.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,4.0
101,7,11.0,15,13,2,1,2,2,1,,15.0,84.0,12.0,26.0,8.0,14.0,4.0,2.0,13552.0,659.0,189.0,0.0,0.0,189.0,1037,2.0,,,,,,,,,,,,,,0,,,,1,4.0
101,7,11.0,15,13,3,1,2,2,1,,31.0,42.0,12.0,28.0,10.0,5.0,4.0,2.0,56468.0,565.0,283.0,0.0,470.0,753.0,2071,2.0,,,,,,,,,,,,,,0,,,,1,1.0
101,7,11.0,15,13,4,1,2,2,1,,34.0,85.0,12.0,22.0,9.0,1.0,7.0,,67761.0,941.0,189.0,0.0,659.0,941.0,2730,2.0,,,,,,,,,,,,,,0,,,,1,3.0
101,7,11.0,15,13,6,1,2,2,1,,24.0,69.0,12.0,22.0,8.0,3.0,4.0,1.0,14681.0,565.0,94.0,0.0,0.0,1129.0,1788,2.0,,,,,,,,,,,,,,0,,,,1,2.0
101,7,11.0,15,13,7,1,2,2,1,,24.0,52.0,12.0,24.0,9.0,5.0,7.0,,56468.0,753.0,189.0,0.0,3764.0,1883.0,6589,2.0,,,,,,,,,,,,,,0,,,,1,1.0
101,7,11.0,15,14,1,2,2,1,1,,91.0,56.0,12.0,29.0,8.0,4.0,1.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,1,2.0
101,7,11.0,15,14,2,1,2,2,1,,41.0,14.0,12.0,26.0,8.0,10.0,4.0,1.0,17795.0,436.0,0.0,0.0,0.0,1832.0,2268,2.0,,,,,,,,,,,,,,0,,,,1,6.0
101,7,11.0,15,14,3,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
101,7,11.0,15,14,4,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
101,7,11.0,15,14,5,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
101,7,11.0,15,15,1,2,2,2,2,3.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,1.0
101,7,11.0,15,15,2,2,2,2,2,3.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,7.0
101,7,11.0,15,15,3,1,2,2,1,,24.0,46.0,12.0,28.0,10.0,6.0,6.0,,90348.0,1883.0,283.0,0.0,2164.0,4706.0,9036,2.0,,,,,,,,,,,,,,0,,,,1,1.0
101,7,11.0,15,15,4,1,2,2,1,,24.0,46.0,12.0,28.0,9.0,6.0,6.0,,56468.0,1129.0,0.0,0.0,0.0,1883.0,3012,2.0,,,,,,,,,,,,,,0,,,,1,3.0
101,7,11.0,15,15,5,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
101,7,15.0,13,15,1,2,2,2,2,3.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,10.0
101,7,15.0,13,15,2,2,2,2,2,3.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
101,7,15.0,13,15,3,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,1.0
101,7,15.0,13,15,4,1,2,2,1,,24.0,46.0,12.0,26.0,8.0,2.0,7.0,,23029.0,2617.0,0.0,0.0,0.0,2181.0,4798,2.0,,,,,,,,,,,,,,0,,,,1,1.0
101,7,15.0,13,19,1,2,2,2,2,3.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,6.0
101,7,15.0,13,19,2,2,2,2,2,3.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
101,7,15.0,13,19,3,1,2,2,1,,24.0,64.0,12.0,24.0,8.0,3.0,4.0,2.0,67761.0,7529.0,0.0,0.0,941.0,1883.0,10353,2.0,,,,,,,,,,,,,,0,,,,1,1.0
101,7,15.0,13,19,4,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,3.0
101,7,15.0,13,20,1,2,2,2,2,3.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,6.0
101,7,19.0,25,13,1,2,2,2,2,3.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
101,7,19.0,25,13,2,1,2,2,1,,24.0,84.0,12.0,22.0,8.0,25.0,4.0,1.0,14326.0,1653.0,0.0,0.0,0.0,1561.0,3214,2.0,,,,,,,,,,,,,,0,,,,1,2.0
101,7,19.0,25,13,3,1,2,2,1,,24.0,25.0,12.0,24.0,8.0,11.0,7.0,,40775.0,1837.0,0.0,0.0,0.0,3031.0,4868,2.0,,,,,,,,,,,,,,0,,,,1,3.0
101,7,19.0,25,13,4,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
101,7,19.0,25,15,1,2,2,2,2,3.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,3.0
101,7,19.0,25,15,2,2,2,2,2,3.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
101,7,19.0,25,15,3,1,2,2,1,,83.0,47.0,12.0,28.0,8.0,2.0,3.0,,22040.0,551.0,0.0,0.0,0.0,2480.0,3031,2.0,,,,,,,,,,,,,,0,,,,2,
101,7,19.0,25,15,4,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
101,7,19.0,25,20,1,2,2,2,2,2.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,3.0
101,7,19.0,25,20,2,2,2,2,2,3.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,1.0
101,7,19.0,25,20,3,2,2,1,1,,19.0,46.0,12.0,28.0,9.0,4.0,1.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,1,1.0
101,7,19.0,25,20,4,1,2,2,1,,24.0,60.0,12.0,24.0,8.0,1.0,6.0,,22040.0,1286.0,0.0,0.0,4592.0,6245.0,12123,2.0,,,,,,,,,,,,,,0,,,,1,1.0
101,7,19.0,25,20,5,1,2,2,1,,51.0,68.0,12.0,24.0,6.0,5.0,7.0,,7163.0,551.0,0.0,0.0,0.0,2388.0,2939,2.0,,,,,,,,,,,,,,0,,,,1,1.0
101,7,19.0,25,20,6,2,2,1,1,,91.0,47.0,10.0,28.0,6.0,3.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,1,3.0
101,7,21.0,16,13,1,2,2,2,2,3.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,6.0
101,7,21.0,16,13,2,2,2,2,2,7.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,2.0
101,7,21.0,16,13,3,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
101,7,21.0,16,15,1,2,2,2,2,3.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
101,7,21.0,16,15,2,2,2,2,2,2.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
101,7,21.0,16,15,3,1,2,2,1,,24.0,46.0,12.0,26.0,8.0,5.0,6.0,,55101.0,9184.0,0.0,0.0,4592.0,3526.0,17302,2.0,,,,,,,,,,,,,,0,,,,2,
101,7,21.0,16,15,4,2,2,1,1,,74.0,14.0,12.0,28.0,8.0,4.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,2,
101,7,21.0,16,15,5,1,2,2,1,,23.0,85.0,10.0,12.0,4.0,3.0,6.0,,6612.0,0.0,0.0,0.0,0.0,0.0,0,2.0,,,,,,,,,,,,,,0,,,,2,
101,7,21.0,16,15,6,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,2.0
101,7,21.0,16,20,1,2,2,2,2,2.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,3.0
101,7,21.0,16,20,2,2,2,1,1,,91.0,47.0,12.0,28.0,7.0,20.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,1,4.0
101,7,21.0,16,20,3,1,2,2,1,,42.0,55.0,12.0,26.0,8.0,3.0,4.0,2.0,22040.0,2755.0,0.0,0.0,0.0,3324.0,6079,2.0,,,,,,,,,,,,,,0,,,,1,1.0
101,7,21.0,16,20,4,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,1.0
101,7,27.0,3,13,1,2,2,1,1,,91.0,56.0,12.0,29.0,10.0,7.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,1,2.0
101,7,27.0,3,13,2,2,2,1,1,,91.0,56.0,12.0,29.0,10.0,7.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,1,3.0
101,7,27.0,3,13,3,2,2,2,2,6.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,4.0
101,7,27.0,3,13,4,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
101,7,27.0,3,14,1,2,2,2,2,3.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,2.0
101,7,27.0,3,14,2,2,2,2,2,3.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,4.0
101,7,27.0,3,15,1,1,2,2,1,,41.0,45.0,12.0,26.0,8.0,40.0,4.0,2.0,23029.0,2181.0,0.0,0.0,0.0,0.0,2181,2.0,,,,,,,,,,,,,,0,,,,1,2.0
101,7,27.0,3,15,2,1,2,2,1,,72.0,45.0,12.0,26.0,8.0,33.0,4.0,2.0,25473.0,1745.0,0.0,0.0,0.0,872.0,2617,2.0,,,,,,,,,,,,,,0,,,,1,4.0
101,7,27.0,3,15,3,2,2,2,2,4.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,2.0
101,7,27.0,3,15,4,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
101,7,27.0,3,15,5,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,3.0
101,7,33.0,21,15,1,1,2,2,1,,24.0,46.0,12.0,22.0,8.0,12.0,4.0,1.0,50821.0,6117.0,0.0,0.0,1977.0,3294.0,11388,2.0,,,,,,,,,,,,,,0,,,,2,
101,7,33.0,21,15,2,1,2,2,1,,24.0,46.0,12.0,22.0,8.0,14.0,4.0,1.0,36140.0,3294.0,0.0,0.0,1883.0,3294.0,8471,2.0,,,,,,,,,,,,,,0,,,,1,3.0
101,7,33.0,21,15,3,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,1.0
101,7,33.0,21,20,1,2,2,1,1,,91.0,46.0,12.0,30.0,10.0,6.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,2,
101,7,33.0,21,20,2,2,2,1,1,,91.0,46.0,12.0,30.0,8.0,6.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,1,3.0
101,7,33.0,21,20,3,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,1.0
101,7,33.0,21,20,4,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,1.0
101,7,33.0,21,24,1,2,2,2,2,7.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
101,7,33.0,21,24,2,2,2,2,2,2.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,5.0
101,7,33.0,21,24,3,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
101,7,33.0,21,24,4,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
101,7,37.0,15,13,1,2,2,2,2,3.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,3.0
101,7,37.0,15,13,2,2,2,2,2,3.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,5.0
101,7,37.0,15,13,3,1,2,2,1,,24.0,46.0,12.0,25.0,10.0,6.0,3.0,,33881.0,1412.0,0.0,0.0,0.0,5647.0,7059,2.0,,,,,,,,,,,,,,0,,,,1,1.0
101,7,37.0,15,13,4,1,2,2,1,,23.0,85.0,12.0,22.0,8.0,4.0,4.0,1.0,31998.0,1694.0,0.0,0.0,0.0,4283.0,5977,2.0,,,,,,,,,,,,,,0,,,,1,4.0
101,7,37.0,15,14,1,2,2,2,2,3.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,2.0
101,7,37.0,15,14,2,2,2,2,2,3.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,4.0
101,7,37.0,15,15,1,2,2,2,2,3.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,3.0
101,7,37.0,15,15,2,1,2,2,1,,83.0,49.0,12.0,28.0,12.0,20.0,3.0,,33061.0,459.0,0.0,0.0,0.0,918.0,1377,2.0,,,,,,,,,,,,,,0,,,,1,1.0
101,7,37.0,15,15,3,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,4.0
101,7,37.0,15,15,4,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,3.0
101,8,3.0,7,13,1,1,2,2,1,,72.0,27.0,12.0,26.0,8.0,20.0,7.0,,19889.0,1309.0,0.0,0.0,0.0,2617.0,3926,2.0,,,,,,,,,,,,,,0,,,,1,1.0
101,8,3.0,7,13,2,1,2,2,1,,32.0,86.0,12.0,28.0,8.0,12.0,4.0,1.0,15702.0,1745.0,0.0,0.0,0.0,2181.0,3926,2.0,,,,,,,,,,,,,,0,,,,1,3.0
101,8,3.0,7,13,3,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,1.0
