tinh,huyen,xa,diaban,hoso,m6ama,m6ama1,m6ac3,m6ac4a,m6ac4b,m6ac5,m6ac6,m6ac7
803,19,11.0,30,13,1.0,,1.0,0.0,1992.0,5000.0,700000.0,100.0
803,19,11.0,30,13,12.0,,1.0,0.0,2000.0,2500.0,1000.0,100.0
803,19,11.0,30,13,29.0,,1.0,0.0,2000.0,4000.0,2500.0,100.0
803,19,11.0,30,14,29.0,,1.0,0.0,2005.0,2000.0,1000.0,100.0
803,19,11.0,30,14,1.0,,1.0,0.0,1999.0,120000.0,200000.0,100.0
803,19,11.0,30,14,20.0,,1.0,0.0,2002.0,7500.0,5000.0,100.0
803,19,11.0,30,14,62.0,,1.0,0.0,2002.0,1100.0,700.0,100.0
803,19,11.0,30,15,24.0,,1.0,2.0,2007.0,8000.0,5000.0,100.0
803,19,13.0,14,13,,,,,,,,
803,19,13.0,14,14,,,,,,,,
803,19,13.0,14,15,20.0,,1.0,0.0,2001.0,8500.0,5000.0,100.0
803,19,13.0,14,15,20.0,,1.0,2.0,2008.0,6800.0,6000.0,100.0
803,19,19.0,21,14,,,,,,,,
803,19,19.0,21,15,1.0,,1.0,0.0,1992.0,50000.0,200000.0,100.0
803,19,19.0,21,15,62.0,,1.0,0.0,2000.0,1200.0,500.0,100.0
803,19,19.0,21,19,,,,,,,,
803,19,23.0,36,15,29.0,,1.0,0.0,1995.0,4000.0,2500.0,100.0
803,19,23.0,36,15,1.0,,1.0,0.0,2001.0,60000.0,162000.0,100.0
803,19,23.0,36,19,1.0,,1.0,0.0,1983.0,25000.0,40000.0,100.0
803,19,23.0,36,20,29.0,,1.0,0.0,1995.0,4200.0,1500.0,100.0
803,19,23.0,36,20,1.0,,1.0,0.0,1993.0,40000.0,140000.0,100.0
803,21,1.0,22,13,13.0,,1.0,0.0,2003.0,15000.0,10000.0,100.0
803,21,1.0,22,14,29.0,,1.0,0.0,2001.0,1200.0,500.0,100.0
803,21,1.0,22,14,1.0,,1.0,0.0,1993.0,5000.0,330000.0,100.0
803,21,1.0,22,15,,,,,,,,
803,21,5.0,33,13,23.0,,1.0,0.0,2000.0,7700.0,7000.0,100.0
803,21,5.0,33,13,24.0,,1.0,0.0,2002.0,600.0,600.0,100.0
803,21,5.0,33,13,1.0,,1.0,0.0,1980.0,10000.0,20000.0,100.0
803,21,5.0,33,13,11.0,,1.0,0.0,2000.0,18000.0,18000.0,100.0
803,21,5.0,33,13,29.0,,1.0,0.0,1991.0,1000.0,700.0,100.0
803,21,5.0,33,14,24.0,,1.0,0.0,2001.0,600.0,600.0,100.0
803,21,5.0,33,14,29.0,,1.0,0.0,2000.0,2000.0,2000.0,100.0
803,21,5.0,33,14,19.0,,1.0,0.0,2000.0,26000.0,20000.0,100.0
803,21,5.0,33,14,1.0,,1.0,0.0,2001.0,15000.0,22000.0,100.0
803,21,5.0,33,14,19.0,,1.0,3.0,2008.0,40000.0,40000.0,100.0
803,21,5.0,33,14,23.0,,1.0,0.0,2000.0,8000.0,8000.0,100.0
803,21,5.0,33,14,29.0,,1.0,0.0,1995.0,2500.0,2500.0,100.0
803,21,5.0,33,14,29.0,,1.0,0.0,1999.0,4000.0,4000.0,100.0
803,21,5.0,33,19,24.0,,1.0,0.0,2005.0,400.0,400.0,100.0
803,21,9.0,11,13,29.0,,1.0,0.0,2000.0,3500.0,1500.0,100.0
803,21,9.0,11,13,29.0,,1.0,8.0,2007.0,8500.0,8500.0,100.0
803,21,9.0,11,13,12.0,,1.0,0.0,2000.0,6770.0,5500.0,100.0
803,21,9.0,11,13,2.0,,1.0,6.0,2007.0,20000.0,100000.0,100.0
803,21,9.0,11,13,1.0,,1.0,0.0,1980.0,30000.0,80000.0,100.0
803,21,9.0,11,14,4.0,,1.0,0.0,2000.0,10000.0,20000.0,100.0
803,21,9.0,11,14,27.0,,1.0,0.0,2004.0,12000.0,12000.0,100.0
803,21,9.0,11,14,15.0,,1.0,0.0,2004.0,3000.0,3000.0,100.0
803,21,9.0,11,15,29.0,,1.0,0.0,1991.0,2500.0,1500.0,100.0
803,21,9.0,11,15,1.0,,1.0,0.0,1981.0,10000.0,16000.0,100.0
803,21,13.0,13,13,1.0,,1.0,0.0,1988.0,2000.0,8000.0,100.0
803,21,13.0,13,13,20.0,,1.0,0.0,1999.0,9000.0,6000.0,100.0
803,21,13.0,13,14,1.0,,1.0,4.0,2008.0,7000.0,7000.0,100.0
803,21,13.0,13,14,20.0,,1.0,0.0,2004.0,3000.0,2000.0,100.0
803,21,13.0,13,15,9.0,,1.0,0.0,1999.0,1500.0,1000.0,100.0
803,21,13.0,13,15,29.0,,1.0,0.0,2000.0,3600.0,2900.0,100.0
803,21,13.0,13,15,8.0,,1.0,0.0,1991.0,15000.0,19000.0,100.0
803,21,13.0,13,15,6.0,,2.0,0.0,2006.0,12000.0,8000.0,100.0
803,21,13.0,13,15,29.0,,1.0,0.0,2002.0,1000.0,800.0,100.0
803,21,13.0,13,15,9.0,,1.0,0.0,2005.0,2500.0,2500.0,100.0
803,21,13.0,13,15,1.0,,1.0,0.0,1975.0,15000.0,60000.0,100.0
803,21,17.0,12,13,23.0,,1.0,0.0,2003.0,25000.0,22000.0,100.0
803,21,17.0,12,13,1.0,,1.0,0.0,1998.0,12500.0,12500.0,100.0
803,21,17.0,12,13,29.0,,1.0,0.0,2005.0,1000.0,800.0,100.0
803,21,17.0,12,15,1.0,,1.0,0.0,1978.0,115.0,100000.0,100.0
803,21,17.0,12,15,29.0,,1.0,0.0,2000.0,1200.0,1000.0,100.0
803,21,17.0,12,15,24.0,,1.0,0.0,2002.0,700.0,500.0,100.0
803,21,17.0,12,15,8.0,,1.0,0.0,2006.0,600.0,200.0,100.0
803,21,17.0,12,19,1.0,,1.0,0.0,1993.0,4200.0,68000.0,100.0
803,21,17.0,12,19,29.0,,1.0,0.0,2005.0,600.0,400.0,100.0
805,1,3.0,37,13,20.0,,1.0,0.0,2000.0,7600.0,4000.0,100.0
805,1,3.0,37,13,48.0,,1.0,0.0,2001.0,2800.0,800.0,100.0
805,1,3.0,37,15,53.0,,1.0,0.0,2006.0,1100.0,660.0,100.0
805,1,3.0,37,15,48.0,,2.0,0.0,2006.0,5600.0,3360.0,100.0
805,1,3.0,37,15,36.0,,1.0,0.0,2006.0,6000.0,3600.0,100.0
805,1,3.0,37,20,20.0,,1.0,0.0,1995.0,17000.0,9000.0,100.0
805,1,3.0,37,20,33.0,,1.0,0.0,2003.0,600.0,200.0,100.0
805,1,5.0,8,13,30.0,,1.0,0.0,2006.0,7000.0,3000.0,100.0
805,1,5.0,8,13,14.0,,1.0,0.0,1998.0,20000.0,20000.0,100.0
805,1,5.0,8,13,56.0,,1.0,0.0,2006.0,5000.0,4000.0,100.0
805,1,5.0,8,14,21.0,,1.0,0.0,2003.0,1000.0,800.0,100.0
805,1,5.0,8,15,20.0,,1.0,0.0,2003.0,7000.0,3000.0,41.0
805,1,5.0,8,15,41.0,,1.0,1.0,2008.0,2800.0,2800.0,100.0
805,1,5.0,8,15,33.0,,1.0,0.0,1998.0,650.0,200.0,34.0
805,1,5.0,8,15,34.0,,1.0,0.0,2006.0,1100.0,400.0,100.0
805,1,8.0,39,13,,,,,,,,
805,1,8.0,39,15,24.0,,1.0,0.0,1993.0,1200.0,400.0,100.0
805,1,8.0,39,15,29.0,,1.0,0.0,1997.0,3000.0,1500.0,100.0
805,1,8.0,39,19,,,,,,,,
805,1,9.0,35,13,,,,,,,,
805,1,9.0,35,14,25.0,,1.0,0.0,1992.0,800.0,800.0,100.0
805,1,9.0,35,15,,,,,,,,
805,1,15.0,8,13,,,,,,,,
805,1,15.0,8,14,23.0,,1.0,0.0,2006.0,11000.0,9000.0,100.0
805,1,15.0,8,15,,,,,,,,
805,1,17.0,17,13,20.0,,1.0,0.0,2001.0,9200.0,5000.0,100.0
805,1,17.0,17,14,29.0,,1.0,0.0,2003.0,350.0,250.0,100.0
805,1,17.0,17,14,24.0,,1.0,0.0,2006.0,1400.0,1200.0,100.0
805,1,17.0,17,19,,,,,,,,
805,1,19.0,8,13,,,,,,,,
805,1,19.0,8,14,,,,,,,,
805,1,19.0,8,15,,,,,,,,
805,3,1.0,29,13,,,,,,,,
805,3,1.0,29,14,,,,,,,,
805,3,1.0,29,15,,,,,,,,
805,3,3.0,43,13,29.0,,1.0,0.0,1998.0,1950.0,900.0,100.0
805,3,3.0,43,14,,,,,,,,
805,3,3.0,43,15,,,,,,,,
805,3,4.0,46,13,7.0,,1.0,0.0,2006.0,9000.0,15000.0,100.0
805,3,4.0,46,14,,,,,,,,
805,3,4.0,46,15,22.0,,1.0,0.0,2006.0,15000.0,10000.0,100.0
805,5,1.0,22,13,,,,,,,,
805,5,1.0,22,14,20.0,,1.0,0.0,2003.0,9000.0,6500.0,100.0
805,5,1.0,22,15,23.0,,1.0,0.0,2004.0,1200.0,800.0,100.0
805,5,3.0,25,13,,,,,,,,
805,5,3.0,25,14,,,,,,,,
805,5,3.0,25,15,,,,,,,,
805,5,7.0,25,13,29.0,,1.0,9.0,2002.0,650.0,300.0,100.0
805,5,7.0,25,14,,,,,,,,
805,5,7.0,25,15,,,,,,,,
805,5,11.0,23,13,5.0,,1.0,6.0,2007.0,10000.0,15000.0,100.0
805,5,11.0,23,13,22.0,,2.0,6.0,2007.0,3000.0,3000.0,100.0
805,5,11.0,23,14,17.0,,1.0,0.0,2006.0,48000.0,44000.0,100.0
805,5,11.0,23,14,23.0,,1.0,10.0,2007.0,3500.0,3500.0,100.0
805,5,11.0,23,15,24.0,,1.0,7.0,2007.0,600.0,500.0,100.0
805,5,17.0,12,13,20.0,,1.0,0.0,2000.0,10000.0,5000.0,100.0
805,5,17.0,12,14,29.0,,1.0,0.0,2005.0,15000.0,11000.0,100.0
805,5,17.0,12,14,25.0,,1.0,0.0,2005.0,16000.0,9000.0,100.0
805,5,17.0,12,15,,,,,,,,
805,5,23.0,12,13,24.0,,1.0,0.0,2003.0,1500.0,1000.0,100.0
805,5,23.0,12,14,24.0,,1.0,0.0,2002.0,3500.0,2000.0,100.0
805,5,23.0,12,14,37.0,,1.0,7.0,2008.0,2000.0,2000.0,100.0
805,5,23.0,12,15,37.0,,1.0,0.0,2006.0,3000.0,2000.0,100.0
805,5,23.0,12,15,23.0,,1.0,0.0,2004.0,2800.0,1900.0,100.0
805,7,1.0,54,13,,,,,,,,
805,7,1.0,54,15,20.0,,1.0,0.0,1994.0,30000.0,10000.0,100.0
805,7,1.0,54,19,,,,,,,,
805,7,5.0,28,13,,,,,,,,
805,7,5.0,28,14,20.0,,1.0,12.0,2007.0,4500.0,4000.0,100.0
805,7,5.0,28,15,1.0,,1.0,0.0,2002.0,10000.0,40000.0,100.0
805,7,9.0,34,13,8.0,,1.0,0.0,1996.0,3000.0,1500.0,100.0
805,7,9.0,34,14,17.0,,1.0,0.0,2000.0,75000.0,50000.0,100.0
805,7,9.0,34,15,24.0,,1.0,0.0,2001.0,2000.0,1200.0,100.0
805,7,9.0,34,15,37.0,,1.0,0.0,2001.0,12000.0,5000.0,100.0
805,7,13.0,16,13,,,,,,,,
805,7,13.0,16,14,,,,,,,,
805,7,13.0,16,20,,,,,,,,
805,7,19.0,9,13,,,,,,,,
805,7,19.0,9,14,20.0,,1.0,6.0,2003.0,5000.0,3000.0,100.0
805,7,19.0,9,14,56.0,,1.0,4.0,1988.0,600.0,300.0,100.0
805,7,19.0,9,14,55.0,,1.0,7.0,2006.0,650.0,500.0,100.0
805,7,19.0,9,14,14.0,,1.0,6.0,2007.0,75000.0,130000.0,100.0
805,7,19.0,9,14,36.0,,1.0,3.0,2001.0,350.0,100.0,100.0
805,7,19.0,9,14,56.0,,2.0,0.0,2004.0,2500.0,1500.0,100.0
805,7,19.0,9,14,58.0,,1.0,10.0,2004.0,110.0,50.0,100.0
805,7,19.0,9,15,36.0,,1.0,6.0,2003.0,1000.0,500.0,100.0
805,7,19.0,9,15,29.0,,1.0,2.0,1978.0,-1.0,500.0,100.0
805,7,19.0,9,15,36.0,,26.0,6.0,1993.0,12000.0,3000.0,100.0
805,7,19.0,9,15,55.0,,1.0,6.0,1993.0,450.0,100.0,100.0
805,7,19.0,9,15,36.0,,1.0,2.0,2008.0,2000.0,1800.0,100.0
805,7,19.0,9,15,36.0,,1.0,6.0,2005.0,550.0,350.0,100.0
805,9,1.0,40,13,,,,,,,,
805,9,1.0,40,15,,,,,,,,
805,9,1.0,40,19,,,,,,,,
805,9,3.0,20,13,,,,,,,,
805,9,3.0,20,14,,,,,,,,
805,9,3.0,20,15,,,,,,,,
805,9,7.0,7,13,,,,,,,,
805,9,7.0,7,14,,,,,,,,
805,9,7.0,7,15,8.0,,1.0,0.0,2002.0,2200.0,1700.0,100.0
805,9,13.0,24,13,,,,,,,,
805,9,13.0,24,15,,,,,,,,
805,9,13.0,24,19,,,,,,,,
805,9,19.0,25,13,,,,,,,,
805,9,19.0,25,14,55.0,,1.0,0.0,1998.0,800.0,400.0,100.0
805,9,19.0,25,15,62.0,,1.0,0.0,2006.0,250.0,150.0,100.0
805,9,19.0,25,15,58.0,,1.0,0.0,2001.0,450.0,400.0,100.0
805,9,25.0,22,13,,,,,,,,
805,9,25.0,22,14,,,,,,,,
805,9,25.0,22,15,,,,,,,,
805,9,29.0,14,13,,,,,,,,
805,9,29.0,14,14,,,,,,,,
805,9,29.0,14,15,,,,,,,,
805,9,34.0,21,13,,,,,,,,
805,9,34.0,21,15,,,,,,,,
805,9,34.0,21,20,,,,,,,,
805,11,1.0,20,13,29.0,,1.0,0.0,1998.0,2800.0,2000.0,100.0
805,11,1.0,20,14,35.0,,1.0,0.0,2005.0,800.0,300.0,100.0
805,11,1.0,20,14,25.0,,1.0,0.0,2006.0,1500.0,800.0,100.0
805,11,1.0,20,19,35.0,,1.0,0.0,2000.0,600.0,250.0,100.0
805,11,1.0,20,19,35.0,,1.0,0.0,2002.0,600.0,350.0,100.0
805,11,1.0,20,19,25.0,,1.0,0.0,1998.0,1500.0,1000.0,100.0
805,11,1.0,20,19,20.0,,1.0,4.0,2008.0,8500.0,8500.0,100.0
805,11,5.0,23,13,24.0,,1.0,0.0,2006.0,1000.0,800.0,100.0
805,11,5.0,23,15,14.0,,1.0,0.0,1993.0,21000.0,1800.0,100.0
805,11,5.0,23,19,,,,,,,,
805,11,7.0,34,13,,,,,,,,
805,11,7.0,34,14,29.0,,1.0,0.0,2000.0,4500.0,3800.0,100.0
805,11,7.0,34,14,24.0,,1.0,0.0,2000.0,2500.0,1800.0,100.0
805,11,7.0,34,14,14.0,,1.0,0.0,2004.0,1800.0,1200.0,100.0
805,11,7.0,34,15,55.0,,1.0,0.0,1999.0,200.0,100.0,100.0
805,11,7.0,34,15,2.0,,1.0,0.0,1989.0,3000.0,20000.0,100.0
805,11,11.0,43,13,19.0,,1.0,0.0,2006.0,12000.0,9000.0,100.0
805,11,11.0,43,13,8.0,,1.0,3.0,2007.0,1500.0,1500.0,100.0
805,11,11.0,43,13,29.0,,2.0,7.0,2007.0,15000.0,10000.0,100.0
805,11,11.0,43,14,20.0,,1.0,0.0,2004.0,8800.0,6000.0,100.0
805,11,11.0,43,15,23.0,,1.0,0.0,2005.0,3500.0,2000.0,100.0
805,11,11.0,43,15,7.0,,1.0,0.0,2006.0,120000.0,100000.0,100.0
805,11,15.0,30,13,24.0,,1.0,0.0,2004.0,5000.0,4500.0,100.0
805,11,15.0,30,13,29.0,,1.0,0.0,1986.0,2000.0,1500.0,100.0
805,11,15.0,30,14,24.0,,1.0,0.0,2006.0,1100.0,800.0,100.0
805,11,15.0,30,14,20.0,,1.0,0.0,2003.0,13700.0,9000.0,100.0
805,11,15.0,30,14,29.0,,1.0,0.0,2003.0,2500.0,1800.0,100.0
805,11,15.0,30,15,12.0,,1.0,0.0,1998.0,500.0,200.0,100.0
805,11,19.0,30,13,,,,,,,,
805,11,19.0,30,14,23.0,,1.0,0.0,1996.0,12000.0,8000.0,100.0
805,11,19.0,30,15,55.0,,1.0,0.0,2001.0,500.0,300.0,100.0
805,11,23.0,13,13,29.0,,1.0,0.0,1997.0,6000.0,5000.0,100.0
805,11,23.0,13,13,23.0,,1.0,0.0,1982.0,3500.0,3000.0,100.0
805,11,23.0,13,14,,,,,,,,
805,11,23.0,13,15,37.0,,1.0,0.0,2004.0,6000.0,4000.0,100.0
805,11,23.0,13,15,23.0,,1.0,0.0,1998.0,5000.0,4200.0,100.0
805,11,23.0,13,15,29.0,,1.0,0.0,2002.0,8000.0,6000.0,100.0
805,13,3.0,22,13,34.0,,1.0,0.0,2006.0,3000.0,2400.0,100.0
805,13,3.0,22,13,33.0,,1.0,0.0,2001.0,420.0,216.0,100.0
805,13,3.0,22,13,20.0,,1.0,0.0,2005.0,17000.0,12400.0,100.0
805,13,3.0,22,14,,,,,,,,
805,13,3.0,22,15,,,,,,,,
805,13,11.0,21,14,,,,,,,,
805,13,11.0,21,15,,,,,,,,
805,13,11.0,21,20,58.0,,1.0,0.0,2005.0,5000.0,3100.0,100.0
805,13,11.0,21,20,58.0,,2.0,0.0,2006.0,600.0,400.0,100.0
805,13,11.0,21,20,14.0,,1.0,0.0,2005.0,15000.0,20000.0,100.0
805,13,17.0,4,13,,,,,,,,
805,13,17.0,4,14,,,,,,,,
805,13,17.0,4,15,7.0,,1.0,0.0,2007.0,32400.0,32400.0,100.0
805,13,25.0,10,13,,,,,,,,
805,13,25.0,10,14,23.0,,1.0,0.0,2001.0,1000.0,700.0,100.0
805,13,25.0,10,14,7.0,,1.0,3.0,2008.0,500.0,2000.0,100.0
805,13,25.0,10,14,37.0,,1.0,7.0,2007.0,2000.0,1800.0,100.0
805,13,25.0,10,14,8.0,,1.0,0.0,1999.0,2500.0,1500.0,100.0
805,13,25.0,10,14,22.0,,1.0,0.0,1991.0,1500.0,900.0,100.0
805,13,25.0,10,14,5.0,,2.0,0.0,1999.0,7000.0,16000.0,100.0
805,13,25.0,10,15,37.0,,1.0,5.0,2007.0,600.0,600.0,100.0
805,15,1.0,24,13,15.0,,1.0,7.0,2007.0,3500.0,3200.0,100.0
805,15,1.0,24,14,,,,,,,,
805,15,1.0,24,15,,,,,,,,
805,15,11.0,27,13,,,,,,,,
805,15,11.0,27,14,23.0,,1.0,0.0,2005.0,2500.0,2000.0,100.0
805,15,11.0,27,15,,,,,,,,
805,15,17.0,5,13,29.0,,1.0,0.0,2004.0,6000.0,5000.0,100.0
805,15,17.0,5,13,23.0,,1.0,0.0,2004.0,25000.0,20000.0,100.0
805,15,17.0,5,14,23.0,,1.0,0.0,2005.0,3000.0,2200.0,100.0
805,15,17.0,5,14,24.0,,1.0,0.0,2004.0,1200.0,700.0,100.0
805,15,17.0,5,14,15.0,,2.0,2.0,2008.0,300000.0,298000.0,100.0
805,15,17.0,5,14,29.0,,1.0,0.0,2005.0,2500.0,2000.0,100.0
805,15,17.0,5,15,14.0,,1.0,0.0,2003.0,60000.0,40000.0,100.0
805,15,27.0,13,13,,,,,,,,
805,15,27.0,13,14,,,,,,,,
805,15,27.0,13,15,5.0,,1.0,0.0,2005.0,4500.0,6000.0,100.0
805,17,1.0,26,13,,,,,,,,
805,17,1.0,26,14,,,,,,,,
805,17,1.0,26,15,,,,,,,,
805,17,2.0,8,13,,,,,,,,
805,17,2.0,8,14,,,,,,,,
805,17,2.0,8,15,,,,,,,,
805,17,3.0,30,13,,,,,,,,
805,17,3.0,30,14,,,,,,,,
805,17,3.0,30,15,,,,,,,,
805,17,7.0,23,13,23.0,,1.0,0.0,2002.0,29000.0,28000.0,100.0
805,17,7.0,23,14,,,,,,,,
805,17,7.0,23,15,,,,,,,,
805,17,9.0,21,13,,,,,,,,
805,17,9.0,21,14,,,,,,,,
805,17,9.0,21,19,,,,,,,,
805,17,13.0,33,13,23.0,,1.0,0.0,2002.0,20000.0,15000.0,100.0
805,17,13.0,33,14,,,,,,,,
805,17,13.0,33,15,,,,,,,,
805,17,15.0,22,13,,,,,,,,
805,17,15.0,22,14,,,,,,,,
805,17,15.0,22,15,12.0,,1.0,0.0,2006.0,4200.0,3700.0,100.0
805,17,15.0,22,15,1.0,,1.0,0.0,1998.0,5500.0,18000.0,100.0
805,17,15.0,22,15,29.0,,1.0,2.0,2007.0,700.0,600.0,100.0
805,17,21.0,18,13,22.0,,1.0,0.0,1999.0,15000.0,10000.0,100.0
805,17,21.0,18,14,,,,,,,,
805,17,21.0,18,15,8.0,,1.0,0.0,2002.0,2000.0,1500.0,100.0
805,17,23.0,32,13,,,,,,,,
805,17,23.0,32,14,28.0,,1.0,0.0,2002.0,10000.0,7000.0,100.0
805,17,23.0,32,15,,,,,,,,
805,17,25.0,14,13,,,,,,,,
805,17,25.0,14,14,29.0,,1.0,0.0,2002.0,1200.0,800.0,100.0
805,17,25.0,14,14,1.0,,1.0,0.0,2002.0,2000.0,30000.0,100.0
805,17,25.0,14,15,2.0,,1.0,0.0,1977.0,10000.0,15000.0,100.0
805,17,25.0,14,15,6.0,,2.0,9.0,2007.0,1500.0,7400.0,100.0
805,17,29.0,33,13,,,,,,,,
805,17,29.0,33,14,,,,,,,,
805,17,29.0,33,15,23.0,,1.0,0.0,2006.0,30000.0,29000.0,100.0
805,19,3.0,20,13,,,,,,,,
805,19,3.0,20,14,,,,,,,,
805,19,3.0,20,15,24.0,,1.0,0.0,1999.0,1300.0,1000.0,100.0
805,19,7.0,23,13,23.0,,1.0,0.0,2003.0,1800.0,1300.0,100.0
805,19,7.0,23,14,24.0,,1.0,3.0,2007.0,2000.0,1500.0,100.0
805,19,7.0,23,14,29.0,,1.0,0.0,2000.0,6000.0,3000.0,100.0
805,19,7.0,23,15,29.0,,1.0,0.0,2002.0,8000.0,3000.0,100.0
805,19,7.0,23,15,24.0,,1.0,0.0,1999.0,4000.0,2000.0,100.0
805,19,13.0,18,13,31.0,,1.0,0.0,2004.0,9000.0,4000.0,100.0
805,19,13.0,18,14,,,,,,,,
805,19,13.0,18,15,,,,,,,,
805,19,19.0,11,13,24.0,,1.0,0.0,2000.0,2000.0,1800.0,100.0
805,19,19.0,11,13,24.0,,1.0,0.0,2003.0,700.0,300.0,100.0
805,19,19.0,11,13,29.0,,1.0,10.0,2007.0,1700.0,1600.0,100.0
805,19,19.0,11,14,24.0,,1.0,0.0,2004.0,900.0,600.0,100.0
805,19,19.0,11,15,24.0,,1.0,0.0,1996.0,1500.0,800.0,100.0
805,19,19.0,11,15,29.0,,1.0,0.0,2000.0,1200.0,900.0,100.0
805,21,3.0,20,13,23.0,,1.0,0.0,1994.0,1100.0,900.0,100.0
805,21,3.0,20,13,29.0,,1.0,0.0,2002.0,600.0,300.0,100.0
805,21,3.0,20,14,24.0,,1.0,0.0,2002.0,1200.0,700.0,100.0
805,21,3.0,20,15,29.0,,1.0,4.0,2007.0,1000.0,980.0,100.0
805,21,4.0,21,13,16.0,,1.0,0.0,2006.0,590000.0,500000.0,100.0
805,21,4.0,21,13,16.0,,1.0,1.0,2008.0,680000.0,650000.0,100.0
805,21,4.0,21,13,34.0,,1.0,0.0,2005.0,2000.0,1500.0,100.0
805,21,4.0,21,14,,,,,,,,
805,21,4.0,21,15,,,,,,,,
805,21,9.0,18,13,35.0,,1.0,0.0,1999.0,2800.0,1500.0,100.0
805,21,9.0,18,13,62.0,,1.0,4.0,2008.0,2000.0,1800.0,100.0
805,21,9.0,18,13,20.0,,1.0,0.0,1994.0,4000.0,3000.0,100.0
805,21,9.0,18,14,35.0,,1.0,0.0,2003.0,800.0,500.0,100.0
805,21,9.0,18,15,,,,,,,,
805,21,13.0,10,13,29.0,,1.0,0.0,1999.0,8000.0,5000.0,100.0
805,21,13.0,10,13,2.0,,1.0,0.0,1994.0,60000.0,70000.0,100.0
805,21,13.0,10,13,1.0,,1.0,0.0,2006.0,30000.0,30000.0,100.0
805,21,13.0,10,13,20.0,,1.0,6.0,2007.0,25000.0,24000.0,100.0
805,21,13.0,10,13,34.0,,1.0,0.0,2005.0,1500.0,1000.0,100.0
805,21,13.0,10,13,30.0,,1.0,0.0,2006.0,12000.0,10000.0,100.0
805,21,13.0,10,14,23.0,,1.0,0.0,2000.0,2000.0,1300.0,100.0
805,21,13.0,10,15,,,,,,,,
805,21,21.0,8,13,,,,,,,,
805,21,21.0,8,14,,,,,,,,
805,21,21.0,8,15,1.0,,1.0,0.0,1999.0,14000.0,30000.0,100.0
807,1,3.0,23,13,35.0,,1.0,0.0,2006.0,500.0,300.0,100.0
807,1,3.0,23,15,14.0,,1.0,0.0,1995.0,42000.0,50000.0,100.0
807,1,3.0,23,15,56.0,,1.0,0.0,1995.0,2000.0,1000.0,100.0
807,1,3.0,23,15,35.0,,1.0,0.0,2000.0,1000.0,200.0,100.0
807,1,3.0,23,19,16.0,,1.0,4.0,2007.0,300000.0,300000.0,25.0
807,1,7.0,6,14,35.0,,1.0,4.0,2008.0,1500.0,1400.0,100.0
807,1,7.0,6,14,25.0,,1.0,0.0,2004.0,500.0,100.0,100.0
807,1,7.0,6,14,20.0,,1.0,0.0,2005.0,8600.0,6000.0,100.0
807,1,7.0,6,15,,,,,,,,
807,1,7.0,6,24,,,,,,,,
807,1,11.0,16,13,23.0,,1.0,0.0,2000.0,10000.0,6000.0,100.0
807,1,11.0,16,13,39.0,,1.0,6.0,2008.0,1800.0,1800.0,100.0
807,1,11.0,16,15,,,,,,,,
807,1,11.0,16,25,,,,,,,,
807,1,15.0,21,13,20.0,,1.0,0.0,2000.0,13000.0,3500.0,100.0
807,1,15.0,21,13,25.0,,1.0,0.0,1998.0,7000.0,1200.0,100.0
807,1,15.0,21,14,,,,,,,,
807,1,15.0,21,15,25.0,,1.0,0.0,2006.0,500.0,300.0,100.0
807,1,23.0,35,13,1.0,,1.0,0.0,1997.0,24000.0,300000.0,100.0
807,1,23.0,35,13,1.0,,1.0,0.0,1960.0,7300.0,190000.0,100.0
807,1,23.0,35,13,20.0,,1.0,0.0,2004.0,8500.0,4000.0,100.0
807,1,23.0,35,14,20.0,,1.0,4.0,2007.0,2400.0,2000.0,100.0
807,1,23.0,35,14,8.0,,1.0,0.0,2000.0,3500.0,500.0,100.0
807,1,23.0,35,15,20.0,,1.0,0.0,2006.0,3000.0,1500.0,100.0
807,1,23.0,35,15,16.0,,1.0,5.0,2008.0,1200000.0,1200000.0,100.0
807,1,23.0,35,15,4.0,,1.0,9.0,2007.0,287000.0,287000.0,100.0
807,1,23.0,35,15,29.0,,1.0,0.0,2003.0,1500.0,500.0,100.0
807,1,23.0,35,15,8.0,,1.0,0.0,2003.0,100000.0,50000.0,100.0
807,3,5.0,9,13,13.0,,1.0,1.0,2008.0,700000.0,676000.0,100.0
807,3,5.0,9,14,2.0,,1.0,0.0,1954.0,-1.0,-1.0,100.0
807,3,5.0,9,19,29.0,,1.0,0.0,2006.0,500.0,350.0,100.0
807,3,13.0,6,13,,,,,,,,
807,3,13.0,6,14,29.0,,1.0,0.0,2006.0,500.0,400.0,100.0
807,3,13.0,6,15,,,,,,,,
807,3,17.0,17,13,29.0,,1.0,0.0,2005.0,3300.0,2400.0,100.0
807,3,17.0,17,14,29.0,,1.0,0.0,2005.0,3350.0,2345.0,100.0
807,3,17.0,17,14,11.0,,1.0,0.0,2006.0,8500.0,7300.0,100.0
807,3,17.0,17,14,25.0,,1.0,0.0,2005.0,1200.0,1000.0,100.0
807,3,17.0,17,14,2.0,,1.0,0.0,2006.0,1200.0,1200.0,100.0
807,3,17.0,17,15,,,,,,,,
807,5,13.0,6,14,29.0,,1.0,3.0,2007.0,500.0,700.0,100.0
807,5,13.0,6,15,,,,,,,,
807,5,13.0,6,20,,,,,,,,
807,5,25.0,15,13,29.0,,1.0,0.0,2003.0,2000.0,1000.0,100.0
807,5,25.0,15,14,23.0,,1.0,0.0,1992.0,14000.0,10000.0,100.0
